Data File:,'13211530 SB NB 2399N.rdf'
Site Code:,'17G SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
194,NB,6/11/2015 4:36:25.205,6,617,10,57.07,115.83,116.28,2.78,14.36,5.23,4.61,19.12,4.24
195,NB,6/11/2015 4:37:36.915,3,605,8,63.47,71.14,71.71,0.36,12.51,34.80
196,NB,6/11/2015 4:37:37.557,2,600,5,63.11,0.13,0.64,-3.50,18.55
197,SB,6/11/2015 4:38:10.801,4,626,11,60.71,172.78,173.05,-1.12,13.51,22.56,9.56
198,SB,6/11/2015 4:38:11.559,4,608,8,60.79,0.25,0.76,-2.31,9.46,4.06,17.60
199,NB,6/11/2015 4:40:57.342,5,613,9,56.78,199.58,199.79,0.31,15.28,4.55,34.69,4.29
200,SB,6/11/2015 4:41:38.667,4,608,8,59.18,206.76,207.11,0.19,12.60,3.85,20.18
201,SB,6/11/2015 4:41:40.668,2,583,2,59.58,1.58,2.00,-8.65,8.64
202,SB,6/11/2015 4:41:48.020,2,588,3,54.43,7.25,7.35,0.00,11.33
203,SB,6/11/2015 4:41:48.208,3,594,4,52.76,0.05,0.19,3.17,28.47,9.93
204,NB,6/11/2015 4:42:45.101,2,588,3,61.38,107.06,107.76,-6.79,10.95
205,SB,6/11/2015 4:43:56.543,2,583,2,50.72,127.85,128.34,-3.84,8.80
206,SB,6/11/2015 4:44:36.338,5,613,9,60.06,39.68,39.79,0.13,17.37,3.89,29.64,5.05
207,NB,6/11/2015 4:45:22.189,4,610,8,62.93,156.97,157.09,-1.26,13.48,27.13,4.42
208,SB,6/11/2015 4:45:49.034,2,583,2,81.84,72.07,72.70,-4.23,8.45
209,NB,6/11/2015 4:48:14.684,7,622,10,60.14,172.01,172.50,1.15,10.20,8.00,4.50,31.94,4.35,4.32
210,NB,6/11/2015 4:48:40.749,2,583,2,66.10,25.35,26.06,-3.15,8.98
211,SB,6/11/2015 4:48:55.264,2,588,3,70.70,186.16,186.23,-7.50,10.64
212,NB,6/11/2015 4:49:45.867,5,616,9,62.41,65.03,65.12,0.00,19.24,4.72,20.06,22.33
213,NB,6/11/2015 4:49:50.578,2,600,5,62.41,3.99,4.71,6.54,12.46
214,SB,6/11/2015 4:50:05.530,2,588,3,73.61,70.16,70.27,-13.15,10.66
215,NB,6/11/2015 4:50:15.585,6,628,12,58.87,24.87,25.01,0.39,20.12,4.62,27.90,14.19,19.35
216,NB,6/11/2015 4:50:37.865,5,615,9,60.55,21.28,22.28,0.56,20.26,35.32,5.36,5.25
217,NB,6/11/2015 4:51:48.271,2,588,3,58.33,69.66,70.41,-4.51,11.39
218,NB,6/11/2015 4:52:13.434,3,593,4,61.29,25.03,25.16,-0.61,20.24,4.59
219,SB,6/11/2015 4:52:21.254,2,583,2,64.20,135.62,135.72,-6.33,9.46
220,SB,6/11/2015 4:55:53.902,5,613,9,55.30,212.55,212.65,-0.77,13.01,3.76,29.41,3.86
221,NB,6/11/2015 4:56:19.106,5,613,9,59.82,245.40,245.67,-1.31,13.55,4.46,30.21,9.96
222,SB,6/11/2015 4:56:26.402,2,600,5,66.89,31.88,32.50,-0.00,18.71
