Data File:,'13211529 SB NB 2393N.rdf'
Site Code:,'17F SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
240,SB,6/11/2015 5:11:11.056,2,583,2,57.07,358.77,358.85,0.72,8.48
241,NB,6/11/2015 5:11:20.287,5,613,9,62.15,182.80,182.90,0.69,18.96,4.76,17.78,4.37
242,NB,6/11/2015 5:11:21.008,2,581,1,62.67,0.22,0.72,-19.67,4.41
243,SB,6/11/2015 5:12:18.284,2,600,5,68.85,67.13,67.23,0.00,18.84
244,SB,6/11/2015 5:12:52.910,7,633,13,64.02,34.44,34.63,0.09,12.82,21.33,9.59,21.46,9.52,21.95
245,SB,6/11/2015 5:14:47.742,3,605,8,64.76,113.79,114.83,0.89,18.66,32.24
246,SB,6/11/2015 5:17:33.323,2,583,2,54.56,165.05,165.58,-3.59,8.82
247,SB,6/11/2015 5:19:18.790,3,601,6,63.11,105.36,105.47,7.11,18.70,4.14
248,NB,6/11/2015 5:21:57.926,2,583,2,73.13,636.87,636.92,-16.25,9.21
249,SB,6/11/2015 5:22:19.510,6,618,10,58.72,180.47,180.72,-1.86,16.01,4.26,31.05,4.02,4.03
250,SB,6/11/2015 5:22:28.134,4,608,8,59.74,7.94,8.62,0.92,14.21,4.16,27.77
251,SB,6/11/2015 5:23:51.608,6,619,10,62.41,82.95,83.47,-0.12,10.22,7.76,4.50,18.16,23.55
