QUALITY COUNTS REPORT
=====================

Type:,Speed Data
Location:, Sears Point Rd (SR 37) E of Noble Rd (VSC + Gap)
Specific Location:, Sears Point Rd (SR 37) E of Noble Rd (VSC + Gap)
City/State:,Sonoma,CA
QCJobNo:,13715702
Date:,Sep 30 2016 - Oct 06 2016
Direction:,EB
Comments:,

'===============================================================================================================================

Date:,Sep 30 2016,
Start Time,1,16,21,26,31,36,41,46,51,56,61,66,71,76,Total,Pace,Number
11:00 PM,0,0,0,0,0,0,1,14,55,74,27,7,1,0,179,51--60,129,
Day Total,329,42,87,261,452,712,1640,3725,6338,3769,710,125,19,2,18211,51--60,10106,
Percent,1.8%,0.2%,0.5%,1.4%,2.5%,3.9%,9.0%,20.5%,34.8%,20.7%,3.9%,0.7%,0.1%,0.0%,
ADT,18211

AM Peak,10:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,6:00 AM,6:00 AM,7:00 AM,8:00 AM,3:00 AM,3:00 AM,1:00 AM,2:00 AM,6:00 AM,
Volume,32,20,49,137,162,160,307,412,500,297,47,18,4,1,1326,

PM Peak,1:00 PM,,5:00 PM,4:00 PM,5:00 PM,5:00 PM,5:00 PM,2:00 PM,1:00 PM,3:00 PM,7:00 PM,10:00 PM,12:00 PM,4:00 PM,2:00 PM,
Volume,16,,1,26,49,70,130,229,452,313,77,13,1,1,1089,


'===============================================================================================================================

Date:,Oct 06 2016,
Start Time,1,16,21,26,31,36,41,46,51,56,61,66,71,76,Total,Pace,Number
,15,20,25,30,35,40,45,50,55,60,65,70,75,999,,Speed,in Pace
12:00 AM,4,0,0,0,0,0,5,9,40,60,32,9,1,1,161,51--60,100,
1:00 AM,7,0,0,0,0,0,2,3,23,43,18,8,1,0,105,51--60,66,
2:00 AM,6,0,0,0,0,0,0,3,30,25,9,8,1,1,83,51--60,55,
3:00 AM,7,0,0,0,0,1,4,17,62,46,36,13,2,2,190,51--60,107,
4:00 AM,10,0,0,0,0,2,21,67,166,159,43,9,2,0,479,51--60,324,
5:00 AM,21,0,0,0,0,16,194,442,434,145,19,0,0,0,1271,46--55,875,
6:00 AM,26,0,1,15,32,100,355,482,294,47,4,0,0,0,1356,41--50,837,
7:00 AM,89,27,59,78,109,80,198,289,275,45,2,0,0,0,1251,46--55,564,
8:00 AM,42,2,6,20,43,46,102,296,462,180,10,1,0,0,1210,46--55,758,
9:00 AM,23,0,2,17,15,39,107,247,438,223,35,3,1,0,1150,46--55,685,
10:00 AM,20,0,0,3,11,20,64,241,524,231,14,0,0,0,1128,46--55,764,
11:00 AM,20,0,0,1,21,54,112,262,487,168,22,3,0,0,1150,46--55,749,
12:00 PM,29,0,0,0,12,26,120,271,423,211,30,1,0,0,1123,46--55,693,
1:00 PM,16,0,0,0,5,38,135,251,444,232,14,0,0,0,1135,46--55,694,
2:00 PM,13,4,35,27,87,59,102,238,337,224,20,1,0,0,1147,46--55,575,
3:00 PM,7,0,0,0,0,8,48,193,450,315,61,0,1,0,1083,51--60,765,
4:00 PM,21,0,0,6,16,16,106,277,456,230,44,6,0,0,1178,46--55,733,
5:00 PM,19,22,35,56,48,63,85,160,298,230,46,3,0,0,1065,51--60,528,
6:00 PM,7,0,3,35,49,73,99,156,242,161,46,4,0,0,875,51--60,403,
7:00 PM,8,0,0,12,29,35,69,136,185,128,29,2,0,0,633,46--55,321,
8:00 PM,4,0,0,0,4,15,34,116,170,125,31,4,0,0,503,51--60,295,
9:00 PM,5,0,0,0,4,6,9,50,129,153,55,13,0,0,424,51--60,282,
10:00 PM,9,0,0,0,0,0,14,30,94,143,80,11,1,0,382,51--60,237,
11:00 PM,9,0,0,0,2,2,8,12,38,58,44,14,1,0,188,56--65,102,
Day Total,422,55,141,270,487,699,1993,4248,6501,3582,744,113,11,4,19270,46--55,10749,
Percent,2.2%,0.3%,0.7%,1.4%,2.5%,3.6%,10.3%,22.0%,33.7%,18.6%,3.9%,0.6%,0.1%,0.0%,
ADT,19270

AM Peak,7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM,6:00 AM,6:00 AM,6:00 AM,10:00 AM,10:00 AM,4:00 AM,3:00 AM,3:00 AM,3:00 AM,6:00 AM,
Volume,89,27,59,78,109,100,355,482,524,231,43,13,2,2,1356,

PM Peak,12:00 PM,5:00 PM,2:00 PM,5:00 PM,2:00 PM,6:00 PM,1:00 PM,4:00 PM,4:00 PM,3:00 PM,10:00 PM,11:00 PM,3:00 PM,,4:00 PM,
Volume,29,22,35,56,87,73,135,277,456,315,80,14,1,,1178,


'===============================================================================================================================

SUMMARY:

Date:,Sep 30 2016 - Oct 06 2016

,1,16,21,26,31,36,41,46,51,56,61,66,71,76,Total,Pace,Number
,15,20,25,30,35,40,45,50,55,60,65,70,75,999,,Speed,in Pace
Grand Total,3829,2083,3322,4868,5920,6201,10916,23255,37719,24366,5888,891,94,13,129365,51--60,62084,
Percent,3.0%,1.6%,2.6%,3.8%,4.6%,4.8%,8.4%,18.0%,29.2%,18.8%,4.6%,0.7%,0.1%,0.0%,
Cumulative Percent,3.0%,4.6%,7.1%,10.9%,15.5%,20.3%,28.7%,46.7%,75.8%,94.7%,99.2%,99.9%,100.0%,100.0%,
ADT,18480

85th Percentile,57 MPH
Mean Speed(Average),47 MPH
Median,50 MPH
Mode,53 MPH
