Data File:,'13211532 NB SB 2392N.rdf'
Site Code:,'17I NB SB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
181,NB,6/11/2015 4:14:51.599,7,622,10,60.79,17.01,17.11,-0.86,12.71,3.94,3.63,31.30,4.01,4.09
182,SB,6/11/2015 4:15:25.698,4,609,8,60.46,135.64,136.38,0.00,12.22,9.41,4.71
183,SB,6/11/2015 4:15:26.230,3,593,4,61.46,0.24,0.53,-3.24,23.33,4.32
184,NB,6/11/2015 4:16:15.086,8,636,13,59.82,82.82,83.49,1.13,19.35,4.03,3.64,15.08,4.08,19.53,3.96
185,NB,6/11/2015 4:18:15.912,2,583,2,68.96,120.04,120.83,-0.00,8.80
186,NB,6/11/2015 4:18:49.602,2,588,3,64.29,33.60,33.69,-5.15,11.69
187,NB,6/11/2015 4:18:58.603,2,600,5,65.61,8.88,9.00,2.13,13.17
188,NB,6/11/2015 4:19:12.948,6,617,10,58.11,14.21,14.34,0.00,12.75,5.20,4.12,31.07,4.95
189,SB,6/11/2015 4:19:39.032,5,613,9,60.14,252.49,252.80,0.11,17.69,4.68,35.68,5.16
190,SB,6/11/2015 4:22:14.216,3,605,8,66.99,154.47,155.18,-0.56,13.97,21.47
191,SB,6/11/2015 4:22:23.647,5,613,9,64.02,9.07,9.43,-0.88,16.70,4.50,33.14,4.17
192,SB,6/11/2015 4:22:52.877,7,633,13,57.43,28.61,29.23,-0.25,13.12,20.92,9.60,22.01,9.39,21.82
193,NB,6/11/2015 4:23:13.337,8,636,13,61.21,239.71,240.39,-0.76,18.55,4.13,3.82,15.10,3.89,19.65,3.93
194,NB,6/11/2015 4:27:43.577,3,601,6,67.19,269.48,270.24,0.00,19.58,4.29
195,NB,6/11/2015 4:28:51.641,2,583,2,60.55,67.82,68.06,-5.69,8.84
196,SB,6/11/2015 4:29:55.245,5,613,9,58.18,421.21,422.37,0.24,17.15,4.40,28.97,4.26
197,SB,6/11/2015 4:30:25.241,2,583,2,61.29,29.36,30.00,6.16,8.72
198,SB,6/11/2015 4:31:38.756,7,633,13,59.98,73.42,73.51,-0.07,13.10,21.65,9.35,21.92,9.69,22.69
199,NB,6/11/2015 4:32:06.282,6,619,10,64.02,194.54,194.64,0.13,18.44,4.35,4.03,15.01,23.32
200,NB,6/11/2015 4:33:45.959,6,630,12,56.85,98.99,99.68,1.45,14.06,12.77,15.67,3.85,17.84
201,NB,6/11/2015 4:35:11.260,6,628,12,62.67,84.54,85.30,-1.14,12.26,4.24,30.38,12.12,18.44
202,SB,6/11/2015 4:37:36.807,5,614,9,58.79,356.93,358.05,0.13,12.54,5.49,4.42,30.31
203,SB,6/11/2015 4:37:37.537,2,581,1,58.72,0.12,0.73,-24.85,4.89
204,SB,6/11/2015 4:37:50.200,3,593,4,60.71,12.61,12.66,1.20,20.32,4.47
205,SB,6/11/2015 4:37:50.879,2,588,3,61.13,0.40,0.68,-10.45,10.44
206,NB,6/11/2015 4:38:16.364,6,617,10,58.03,184.27,185.10,-0.98,15.21,4.11,3.45,31.20,3.95
207,SB,6/11/2015 4:38:24.696,2,583,2,77.44,33.70,33.82,-15.12,8.87
208,SB,6/11/2015 4:40:44.436,7,633,13,59.18,139.66,139.74,0.14,13.75,22.70,9.71,22.09,9.66,22.07
209,NB,6/11/2015 4:42:55.742,4,610,8,63.02,278.69,279.38,0.92,13.33,26.98,4.82
210,SB,6/11/2015 4:44:18.041,5,613,9,56.42,212.45,213.60,-0.98,12.98,4.34,19.85,4.17
