Data File:,'13211531 NB SB 2385N.rdf'
Site Code:,'17H NB SB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
218,NB,6/11/2015 4:48:46.851,9,637,13,61.46,61.77,61.86,2.38,18.84,3.88,20.50,3.83,4.25,13.99,3.82,4.37
219,NB,6/11/2015 4:48:51.545,2,588,3,61.46,3.89,4.69,1.25,12.23
220,NB,6/11/2015 4:49:12.576,6,628,12,58.11,20.90,21.03,0.31,19.83,4.13,28.52,13.63,18.91
221,NB,6/11/2015 4:49:38.739,5,613,9,61.55,25.17,26.16,3.61,19.91,4.27,30.42,5.15
222,SB,6/11/2015 4:49:44.646,2,588,3,72.77,192.96,193.03,-8.05,10.81
223,NB,6/11/2015 4:50:46.348,2,588,3,59.58,66.95,67.61,-7.19,11.31
224,SB,6/11/2015 4:50:52.532,2,588,3,80.37,67.78,67.89,-21.42,10.73
225,NB,6/11/2015 4:51:13.666,3,593,4,61.38,27.19,27.32,-5.56,19.81,4.07
226,SB,6/11/2015 4:53:13.916,2,583,2,67.81,141.29,141.38,-7.38,9.56
227,NB,6/11/2015 4:55:17.579,5,613,9,58.79,243.65,243.91,-1.27,13.20,4.01,29.54,9.87
228,NB,6/11/2015 4:56:18.940,6,618,10,59.50,60.70,61.36,3.32,16.14,3.78,33.19,3.62,4.36
229,NB,6/11/2015 4:56:21.099,5,613,9,57.07,1.46,2.16,0.87,12.24,4.11,28.84,3.86
230,NB,6/11/2015 4:56:24.770,5,615,9,59.11,3.08,3.67,-0.71,12.59,35.81,3.98,4.07
231,SB,6/11/2015 4:56:59.637,4,610,8,54.76,225.62,225.72,-1.27,13.00,33.08,4.07
232,SB,6/11/2015 4:57:19.818,2,600,5,67.19,19.56,20.18,-1.56,18.97
233,NB,6/11/2015 4:59:29.934,6,619,10,55.78,184.51,185.16,1.08,18.41,3.48,4.59,13.85,24.11
234,NB,6/11/2015 4:59:30.470,2,600,5,37.42,0.00,0.54,-1.49,15.91
235,NB,6/11/2015 5:00:12.267,5,613,9,59.26,41.51,41.80,-0.14,12.23,4.08,29.32,4.05
236,NB,6/11/2015 5:00:12.500,2,581,1,10.80,0.00,0.23,5.08,5.88
237,SB,6/11/2015 5:01:00.250,2,588,3,62.58,220.24,220.43,-4.82,11.51
238,SB,6/11/2015 5:02:04.944,5,613,9,66.20,64.57,64.69,-2.05,15.51,4.52,35.05,4.28
239,NB,6/11/2015 5:02:09.514,6,621,10,61.46,116.63,117.01,2.93,11.93,37.41,3.83,4.07,4.40
240,NB,6/11/2015 5:03:41.979,5,627,11,60.63,91.78,92.47,-0.33,13.67,20.96,9.51,21.84
241,SB,6/11/2015 5:03:42.265,2,592,4,37.11,96.71,97.32,2.80,37.39
242,NB,6/11/2015 5:03:42.521,2,583,2,14.75,0.00,0.54,4.70,6.62
243,NB,6/11/2015 5:07:01.927,2,583,2,70.15,199.10,199.41,-22.66,9.09
244,NB,6/11/2015 5:09:58.233,3,605,8,60.06,176.22,176.31,0.00,18.29,21.53
245,NB,6/11/2015 5:09:58.485,3,589,3,31.38,0.00,0.25,1.23,11.33,12.57
246,SB,6/11/2015 5:12:38.296,2,583,2,57.43,535.36,536.03,-3.61,8.52
247,SB,6/11/2015 5:13:30.571,2,600,5,69.49,52.17,52.27,-1.72,19.05
