Data File:,'13211535 SB NB 2401N.rdf'
Site Code:,'17L SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
200,SB,6/11/2015 4:41:45.353,2,592,4,60.55,7.13,7.23,2.95,20.06
201,SB,6/11/2015 4:41:45.625,3,593,4,59.11,0.05,0.27,4.02,35.62,5.13
202,NB,6/11/2015 4:41:53.022,5,614,9,61.46,164.52,164.95,2.48,10.17,8.01,4.47,31.45
203,NB,6/11/2015 4:41:53.671,2,583,2,65.04,0.06,0.65,-24.68,8.01
204,NB,6/11/2015 4:42:42.658,2,583,2,66.00,48.90,48.99,-6.19,9.02
205,NB,6/11/2015 4:43:26.068,5,613,9,62.76,43.32,43.41,-0.68,19.19,4.71,19.71,4.26
206,NB,6/11/2015 4:43:29.590,3,601,6,62.15,3.00,3.52,-5.48,12.44,4.47
207,NB,6/11/2015 4:43:40.919,7,634,13,61.72,11.14,11.33,0.27,19.95,4.62,28.61,4.50,9.36,19.07
208,NB,6/11/2015 4:44:17.899,6,618,10,62.58,36.03,36.98,1.12,20.16,4.65,30.79,5.39,5.28
209,SB,6/11/2015 4:44:45.953,7,633,13,59.26,179.86,180.33,-0.14,13.70,22.71,9.55,22.03,9.54,22.12
210,NB,6/11/2015 4:45:14.521,2,588,3,59.11,55.90,56.62,-2.94,11.41
211,NB,6/11/2015 4:45:50.864,3,593,4,61.46,36.21,36.34,-1.54,20.08,4.55
212,SB,6/11/2015 4:48:18.731,5,613,9,60.71,211.63,212.78,-2.12,12.80,4.09,19.76,3.96
213,SB,6/11/2015 4:48:24.017,2,583,2,58.18,4.83,5.29,-7.25,8.75
214,SB,6/11/2015 4:48:55.474,5,613,9,54.89,31.35,31.46,-0.20,11.40,4.03,28.88,10.02
215,NB,6/11/2015 4:49:43.834,5,613,9,59.26,232.70,232.97,0.24,13.40,4.44,29.63,10.13
216,NB,6/11/2015 4:50:41.776,5,613,9,58.18,57.28,57.94,-0.34,16.40,4.53,32.57,4.25
217,SB,6/11/2015 4:50:42.201,2,583,2,78.95,106.05,106.73,0.00,8.54
218,NB,6/11/2015 4:50:49.964,5,615,9,59.90,7.51,8.19,-0.24,12.79,36.50,4.34,4.06
219,NB,6/11/2015 4:50:51.612,4,610,8,59.74,0.99,1.65,-0.28,12.45,34.11,4.13
220,NB,6/11/2015 4:50:52.285,2,600,5,60.79,0.10,0.67,-3.86,18.71
221,SB,6/11/2015 4:51:02.625,6,618,10,59.98,20.35,20.42,-1.82,17.63,4.00,29.31,5.02,4.90
222,SB,6/11/2015 4:51:23.042,2,583,2,55.37,19.72,20.42,-0.00,8.93
223,NB,6/11/2015 4:53:39.276,5,613,9,56.42,166.78,166.99,1.34,18.47,4.51,17.60,4.23
224,NB,6/11/2015 4:53:40.057,2,581,1,57.07,0.24,0.78,-5.74,4.22
225,SB,6/11/2015 4:54:23.738,2,588,3,74.10,180.59,180.70,-9.76,10.73
226,NB,6/11/2015 4:54:39.479,6,618,10,59.82,59.37,59.42,0.97,12.37,4.49,29.24,4.38,8.41
227,SB,6/11/2015 4:55:36.814,2,588,3,68.85,72.98,73.08,-4.92,10.76
228,NB,6/11/2015 4:56:47.859,6,618,10,60.88,127.71,128.38,1.28,12.23,4.53,33.45,4.37,4.37
229,NB,6/11/2015 4:58:16.006,7,633,13,60.47,87.49,88.15,0.22,13.83,21.17,9.65,22.02,9.61,22.08
230,SB,6/11/2015 4:58:36.079,2,583,2,60.30,179.16,179.27,-6.66,9.55
231,NB,6/11/2015 5:01:59.707,2,583,2,65.71,222.59,223.70,-6.91,9.29
232,SB,6/11/2015 5:02:46.700,2,600,5,67.40,250.51,250.62,1.06,19.08
233,NB,6/11/2015 5:04:32.428,5,613,9,61.72,152.62,152.72,0.17,18.52,4.68,17.41,4.29
234,NB,6/11/2015 5:04:33.136,2,581,1,62.58,0.22,0.71,-19.72,4.39
235,SB,6/11/2015 5:05:39.790,3,605,8,54.96,172.90,173.09,0.12,12.96,33.14
236,SB,6/11/2015 5:06:14.930,2,588,3,63.93,34.57,35.14,-7.33,11.44
237,SB,6/11/2015 5:07:03.557,5,613,9,66.39,48.51,48.63,-1.44,15.51,4.09,34.94,4.21
238,NB,6/11/2015 5:16:02.976,2,583,2,61.04,689.79,689.84,-8.18,8.94
239,SB,6/11/2015 5:18:17.825,2,600,5,69.71,673.66,674.27,-1.74,19.02
240,SB,6/11/2015 5:18:21.611,2,583,2,57.81,3.60,3.79,0.00,8.54
241,NB,6/11/2015 5:18:25.614,2,583,2,69.93,142.54,142.64,-5.56,8.00
242,SB,6/11/2015 5:19:21.021,7,633,13,63.56,59.31,59.41,0.26,12.91,21.63,9.80,21.98,9.68,22.43
243,NB,6/11/2015 5:20:25.790,5,613,9,56.49,120.10,120.18,-0.22,18.49,4.60,25.72,4.40
244,SB,6/11/2015 5:21:26.297,2,588,3,57.96,124.22,125.28,-4.41,10.01
245,SB,6/11/2015 5:21:28.278,3,605,8,57.66,1.86,1.98,0.86,18.79,32.67
246,NB,6/11/2015 5:22:42.869,6,618,10,59.11,136.44,137.08,0.48,10.56,4.39,32.24,5.20,5.02
247,NB,6/11/2015 5:22:48.200,3,605,8,69.06,4.67,5.33,2.90,16.09,33.70
248,SB,6/11/2015 5:25:53.297,5,613,9,64.02,264.41,265.02,-0.28,18.88,4.29,34.86,4.16
249,NB,6/11/2015 5:27:47.130,2,583,2,69.49,298.44,298.93,-11.37,9.47
250,SB,6/11/2015 5:28:15.211,2,588,3,59.50,141.26,141.91,-5.80,10.53
251,NB,6/11/2015 5:28:25.760,6,618,10,56.28,38.54,38.63,0.50,12.34,4.48,29.94,4.17,8.03
252,SB,6/11/2015 5:29:03.592,2,583,2,61.04,48.26,48.38,-5.00,8.85
