Day,Lane,Time,Speed,Length,class,Headway,Direction
18,1,9:07:06 AM,58.6,12.5,2,2.3,NB
18,1,9:07:36 AM,66.5,28.4,4,30.6,NB
18,1,9:07:56 AM,72.5,14.7,2,19.4,NB
18,1,9:08:01 AM,60.5,18,2,5.2,NB
18,1,9:08:09 AM,68,17.8,2,8.4,NB
18,1,9:08:49 AM,58.6,16.1,2,40,NB
18,1,9:08:52 AM,62.8,15.7,2,3.2,NB
18,1,9:10:14 AM,65.3,13.4,2,81.2,NB
18,1,9:11:05 AM,64.2,14.2,2,51.3,NB
18,1,9:11:07 AM,61.7,16.6,2,2.1,NB
18,1,9:11:48 AM,61.7,36.4,4,41,NB
18,1,9:12:56 AM,67.9,16.5,2,68.3,NB
18,1,9:13:50 AM,64,65.3,4,53.6,NB
18,1,9:13:55 AM,65.4,14.6,2,5.6,NB
18,1,9:15:15 AM,65.3,20.8,2,79.6,NB
18,1,9:15:18 AM,65.2,17.2,2,3.3,NB
18,1,9:15:25 AM,68,12.9,2,7.2,NB
18,1,9:16:02 AM,65.4,14.6,2,36.7,NB
18,1,9:16:40 AM,64.2,13.9,2,37.9,NB
18,1,9:16:43 AM,62.9,19.8,2,3.3,NB
18,1,9:16:45 AM,64,68,4,1.3,NB
18,1,9:16:47 AM,65.4,14.7,2,2.4,NB
18,1,9:16:48 AM,66.7,13.8,2,1.2,NB
18,1,9:17:25 AM,62.9,18.4,2,36.6,NB
18,1,9:17:29 AM,69.4,13.3,2,4,NB
18,1,9:17:31 AM,72.4,18.3,2,2.6,NB
18,1,9:19:44 AM,68,13.1,2,132.9,NB
18,1,9:19:52 AM,65.3,18.1,2,8,NB
18,1,9:20:00 AM,65.3,18.7,2,7.8,NB
18,1,9:20:30 AM,66.6,15.9,2,29.5,NB
18,1,9:21:02 AM,52.8,11,2,32.2,NB
18,1,9:22:15 AM,54.7,21.8,2,73.2,NB
18,1,9:22:17 AM,55.5,15.4,2,2.3,NB
18,1,9:22:21 AM,58.4,16.1,2,3.5,NB
18,1,9:22:58 AM,61.6,14.9,2,37.2,NB
18,1,9:23:00 AM,62.8,16.9,2,1.8,NB
18,1,9:23:09 AM,72.5,14.4,2,8.7,NB
18,1,9:23:29 AM,64.1,11.8,2,20.3,NB
18,1,9:23:40 AM,59.5,14.4,2,11.1,NB
18,1,9:23:50 AM,67.9,53.4,4,10.5,NB
18,1,9:23:57 AM,66.7,13.8,2,6.5,NB
18,1,9:24:12 AM,69.5,13.7,2,15.1,NB
18,1,9:25:28 AM,60.5,17.2,2,76.4,NB
18,1,9:25:40 AM,61.6,64.1,4,11.2,NB
18,1,9:25:47 AM,62.8,14.1,2,7.3,NB
18,1,9:25:56 AM,62.8,65.7,4,9,NB
18,1,9:26:07 AM,65.3,18.4,2,11.4,NB
18,1,9:26:10 AM,60.6,14.6,2,3.2,NB
18,1,9:26:40 AM,66.6,38.2,4,29.8,NB
18,1,9:26:45 AM,65.4,17.4,2,4.8,NB
18,1,9:27:18 AM,65.2,17.6,2,33.2,NB
18,1,9:27:23 AM,66.7,13.8,2,4.5,NB
18,1,9:28:02 AM,64.2,11.8,2,38.8,NB
18,1,9:29:17 AM,64.1,41.8,4,75.5,NB
18,1,9:29:40 AM,65.3,18.9,2,23.4,NB
18,1,9:30:01 AM,67,15.7,2,20.8,NB
18,1,9:31:23 AM,68,14.2,2,82.2,NB
18,1,9:31:40 AM,60.5,39,4,16.6,NB
18,1,9:31:44 AM,59.5,31.9,4,3.7,NB
18,1,9:32:36 AM,60.5,17.8,2,52.3,NB
18,1,9:32:39 AM,62.9,13.8,2,2.6,NB
18,1,9:32:40 AM,64.1,14.3,2,1.8,NB
18,1,9:32:59 AM,68,17.5,2,18.4,NB
18,1,9:33:03 AM,67.9,20.2,2,3.9,NB
18,1,9:33:08 AM,68,20.9,2,4.9,NB
18,1,9:34:32 AM,60.5,14.5,2,83.9,NB
18,1,9:35:02 AM,61.8,17,2,30.4,NB
18,1,9:35:04 AM,61.8,14.7,2,2,NB
18,1,9:35:06 AM,60.6,12.5,2,2.1,NB
18,1,9:35:09 AM,61.7,20,2,3,NB
18,1,9:35:16 AM,64.1,71.6,4,6.5,NB
18,1,9:35:21 AM,62.9,8.4,2,5.7,NB
18,1,9:35:49 AM,79.3,13.4,2,27.7,NB
18,1,9:35:51 AM,74.1,15.1,2,2,NB
18,1,9:35:55 AM,58.4,68.9,4,4.3,NB
18,1,9:36:12 AM,65.3,15.2,2,16.8,NB
18,1,9:37:06 AM,60.7,15.5,2,54.1,NB
18,1,9:37:07 AM,61.7,12,2,1.3,NB
18,1,9:37:13 AM,65.4,15.2,2,5.6,NB
18,1,9:37:37 AM,65.3,18,2,24.3,NB
18,1,9:38:12 AM,64,12.3,2,35,NB
18,1,9:38:13 AM,SnMis,Info:,4,0.5,NB
18,1,9:38:29 AM,62.8,18.4,2,16.6,NB
18,1,9:38:31 AM,64.1,13.8,2,1.8,NB
18,1,9:38:51 AM,68,17.6,2,19.6,NB
18,1,9:39:32 AM,64.2,14.6,2,41.5,NB
18,1,9:40:08 AM,54.6,13,2,35.3,NB
18,1,9:40:40 AM,64,18.7,2,32.3,NB
18,1,9:41:51 AM,62.9,20.7,2,70.8,NB
18,1,9:41:53 AM,66.6,35.3,4,2,NB
18,1,9:41:55 AM,65.4,15.5,2,2.5,NB
18,1,9:41:57 AM,64,13.3,2,2.1,NB
18,1,9:42:58 AM,64.2,13.7,2,60.9,NB
18,1,9:43:53 AM,62.8,57.3,4,54.8,NB
18,1,9:44:16 AM,56.5,16.6,2,23.4,NB
18,1,9:44:21 AM,64,19.1,2,4.2,NB
18,1,9:44:27 AM,70.9,13.4,2,5.9,NB
18,1,9:44:39 AM,66.6,14.4,2,12.7,NB
18,1,9:45:11 AM,52.1,10.6,2,32.1,NB
18,1,9:45:20 AM,62.8,13.6,2,8.6,NB
18,1,9:45:55 AM,77.5,23.7,4,35.5,NB
18,1,9:46:59 AM,61.8,14.6,2,63.4,NB
18,1,9:47:00 AM,61.8,14.4,2,1.6,NB
18,1,9:47:03 AM,61.6,16.6,2,2.2,NB
18,1,9:47:04 AM,58.3,22.2,2,1.8,NB
18,1,9:49:32 AM,61.6,17.2,2,148.1,NB
18,1,9:49:39 AM,61.6,18.1,2,7,NB
18,1,9:49:41 AM,60.5,18.8,2,1.5,NB
18,1,9:50:00 AM,55.6,14,2,18.9,NB
18,1,9:50:41 AM,60.5,61.6,4,41.2,NB
18,1,9:50:47 AM,61.6,37.9,4,6.4,NB
18,1,9:50:51 AM,58.4,13.5,2,3.6,NB
18,1,9:50:52 AM,57.5,15.8,2,1.3,NB
18,1,9:50:54 AM,57.4,18.3,2,1.5,NB
18,1,9:50:56 AM,59.5,14.1,2,2,NB
18,1,9:50:57 AM,60.5,17.7,2,1.5,NB
18,1,9:51:01 AM,59.6,15,2,3.4,NB
18,1,9:51:04 AM,72.4,14.5,2,3,NB
18,1,9:51:14 AM,65.2,25.9,4,10.6,NB
18,1,9:51:36 AM,68,13.6,2,21.6,NB
18,1,9:52:56 AM,77.6,14.7,2,80,NB
18,1,9:53:50 AM,69.4,13.6,2,54,NB
18,1,9:54:28 AM,66.7,13.8,2,38.3,NB
18,1,9:54:41 AM,65.3,18.3,2,12.1,NB
18,1,9:54:56 AM,77.4,13.9,2,15.3,NB
18,1,9:55:12 AM,68,15.2,2,16.6,NB
18,1,9:56:15 AM,64.1,13.3,2,63,NB
18,1,9:57:50 AM,61.6,71,4,95,NB
18,1,9:58:06 AM,66.7,16,2,15.8,NB
18,1,9:58:13 AM,65.4,13.6,2,6.5,NB
18,1,9:59:45 AM,67.9,29.8,4,92.1,NB
18,1,9:59:58 AM,61.7,17.2,2,13.5,NB
19,1,9:00:01 AM,75.7,16,2,17,NB
19,1,9:01:17 AM,65.3,20.9,2,76.2,NB
19,1,9:01:35 AM,62.8,16.6,2,18.2,NB
19,1,9:01:37 AM,62.9,13.5,2,1.8,NB
19,1,9:01:44 AM,65.4,13.9,2,7.1,NB
19,1,9:02:14 AM,65.3,32.7,4,30.5,NB
19,1,9:02:20 AM,63,15.1,2,5.4,NB
19,1,9:02:26 AM,68.1,13.2,2,6.3,NB
19,1,9:02:38 AM,68,11.9,2,11.7,NB
19,1,9:02:56 AM,64.2,12.1,2,18.5,NB
19,1,9:03:04 AM,64.1,17,2,8.1,NB
19,1,9:03:40 AM,56.5,20.5,2,35.7,NB
19,1,9:04:33 AM,65.3,14.1,2,52.7,NB
19,1,9:04:44 AM,72.6,36.1,4,11.6,NB
19,1,9:05:24 AM,61.8,42.7,4,39.3,NB
19,1,9:05:30 AM,SnMis,Info:,4,5.9,NB
19,1,9:07:54 AM,57.5,47.2,4,144.4,NB
19,1,9:07:58 AM,58.6,14.5,2,3.7,NB
19,1,9:08:00 AM,58.5,16.2,2,1.9,NB
19,1,9:08:06 AM,57.5,21.3,2,6,NB
19,1,9:08:09 AM,57.4,68.5,4,3.9,NB
19,1,9:08:21 AM,64.2,11.8,2,11.6,NB
19,1,9:09:10 AM,58.5,41.5,4,49.2,NB
19,1,9:09:17 AM,64.1,17.9,2,7.1,NB
19,1,9:09:26 AM,64.1,36.9,4,8.9,NB
19,1,9:09:27 AM,SnMis,Info:,4,1,NB
19,1,9:10:27 AM,64.1,17,2,59.5,NB
19,1,9:11:07 AM,66.6,12.1,2,40.4,NB
19,1,9:11:33 AM,65.3,13.1,2,26.3,NB
19,1,9:11:41 AM,66.5,14,2,8,NB
19,1,9:12:09 AM,72.3,40.7,4,27.9,NB
19,1,9:12:11 AM,65.3,15.3,2,2.3,NB
19,1,9:12:15 AM,70.9,28.6,4,3.4,NB
19,1,9:12:21 AM,69.3,38,4,5.7,NB
19,1,9:12:51 AM,65.4,17.2,2,30.1,NB
19,1,9:13:29 AM,65.4,14.6,2,38.1,NB
19,1,9:13:48 AM,65.4,15,2,18.7,NB
19,1,9:15:40 AM,56.6,15.7,2,112.5,NB
19,1,9:15:41 AM,61.8,17.8,2,1.5,NB
19,1,9:15:45 AM,72.4,14.2,2,3.9,NB
19,1,9:16:23 AM,61.7,41.9,4,37.6,NB
19,1,9:16:29 AM,60.6,51.9,4,5.7,NB
19,1,9:17:33 AM,61.8,15.5,2,63.9,NB
19,1,9:17:55 AM,61.7,34.7,4,22.8,NB
19,1,9:17:57 AM,63,15.2,2,1.8,NB
19,1,9:18:01 AM,61.8,12.9,2,3.2,NB
19,1,9:18:02 AM,61.8,14.7,2,1.5,NB
19,1,9:18:06 AM,60.6,21.3,2,4.1,NB
19,1,9:18:22 AM,65.4,15.2,2,15.5,NB
19,1,9:18:34 AM,62.8,25.9,4,12.4,NB
19,1,9:18:35 AM,64.2,13.9,2,1.5,NB
19,1,9:18:37 AM,61.8,14.1,2,1.6,NB
19,1,9:18:39 AM,58.5,17.2,2,1.9,NB
19,1,9:18:40 AM,59.6,13.7,2,1.5,NB
19,1,9:19:14 AM,69.3,13.5,2,33.9,NB
19,1,9:19:30 AM,61.8,15.6,2,15.6,NB
19,1,9:20:03 AM,66.7,15.9,2,33.1,NB
19,1,9:20:48 AM,64.1,18.3,2,44.4,NB
19,1,9:21:06 AM,63,14.1,2,18.1,NB
19,1,9:22:10 AM,59.6,14.7,2,64.6,NB
19,1,9:22:12 AM,61.8,18.1,2,2.3,NB
19,1,9:22:14 AM,61.8,13.7,2,1.2,NB
19,1,9:22:15 AM,60.6,11.3,2,1.8,NB
19,1,9:22:18 AM,58.3,1.9,2,2.1,NB
19,1,9:22:24 AM,60.5,11.7,2,6.3,NB
19,1,9:22:32 AM,67.9,28,4,7.8,NB
19,1,9:23:28 AM,48.3,13.7,2,56.8,NB
19,1,9:24:09 AM,65.4,15.8,2,40.7,NB
19,1,9:24:16 AM,62.8,14.8,2,6.7,NB
19,1,9:24:17 AM,61.8,13.7,2,1.3,NB
19,1,9:24:39 AM,60.8,14.3,2,22.2,NB
19,1,9:24:52 AM,SnMis,Info:,4,12.8,NB
19,1,9:26:27 AM,62.9,15.6,2,95,NB
19,1,9:26:30 AM,66.7,11.6,2,3.3,NB
19,1,9:26:32 AM,62.9,18.6,2,1.9,NB
19,1,9:27:08 AM,66.6,21,2,35.3,NB
19,1,9:28:13 AM,66.6,16,2,65,NB
19,1,9:29:31 AM,62.9,15.7,2,77.9,NB
19,1,9:30:31 AM,62.8,17.4,2,60.6,NB
19,1,9:31:14 AM,65.3,13.1,2,42.7,NB
19,1,9:31:16 AM,64,27.9,4,2.1,NB
19,1,9:31:47 AM,69.3,65.7,4,31.3,NB
19,1,9:32:41 AM,61.7,16.5,2,54,NB
19,1,9:32:46 AM,60.5,64.8,4,4.4,NB
19,1,9:32:47 AM,61.8,12,2,1.8,NB
19,1,9:32:57 AM,58.6,15.9,2,9.8,NB
19,1,9:32:58 AM,59.7,15.3,2,1.2,NB
19,1,9:33:01 AM,62.9,14.4,2,2.3,NB
19,1,9:33:56 AM,61.6,67.3,4,54.8,NB
19,1,9:33:59 AM,62.9,13.2,2,3.6,NB
19,1,9:34:29 AM,64,29.7,4,30.2,NB
19,1,9:35:05 AM,64.2,13.5,2,35.5,NB
19,1,9:35:29 AM,60.6,13.5,2,24.1,NB
19,1,9:35:32 AM,68,17,2,3,NB
19,1,9:36:53 AM,68.2,15.1,2,81.4,NB
19,1,9:37:03 AM,64.1,14.1,2,9.9,NB
19,1,9:37:19 AM,66.7,14,2,15.9,NB
19,1,9:37:28 AM,67.9,15.8,2,8.8,NB
19,1,9:37:52 AM,65.4,13.9,2,24.3,NB
19,1,9:37:54 AM,59.5,14.2,2,1.8,NB
19,1,9:38:24 AM,61.7,13.5,2,30,NB
19,1,9:38:53 AM,74.1,14.6,2,29.3,NB
19,1,9:39:28 AM,63,14.2,2,34.7,NB
19,1,9:39:32 AM,64.1,18.2,2,4.4,NB
19,1,9:39:35 AM,62.9,14.2,2,2.8,NB
19,1,9:39:41 AM,64.1,14.5,2,5.9,NB
19,1,9:39:44 AM,63.9,3.1,2,2.7,NB
19,1,9:39:56 AM,58.5,32.5,4,12.1,NB
19,1,9:39:58 AM,58.6,15.4,2,2.1,NB
19,1,9:40:18 AM,62.8,15.3,2,19.6,NB
19,1,9:41:53 AM,64.1,12.7,2,95.6,NB
19,1,9:42:36 AM,62.8,67.2,4,43.1,NB
19,1,9:43:18 AM,64.1,13.5,2,41.6,NB
19,1,9:43:48 AM,65.3,18.6,2,29.7,NB
19,1,9:43:50 AM,64.2,15.5,2,2.8,NB
19,1,9:43:53 AM,60.6,14.6,2,2.3,NB
19,1,9:44:12 AM,60.5,18.2,2,19.8,NB
19,1,9:44:39 AM,65.4,14.4,2,26.8,NB
19,1,9:45:11 AM,66.6,14.6,2,31.2,NB
19,1,9:46:55 AM,69.3,15.3,2,104.2,NB
19,1,9:46:58 AM,68,16.7,2,3.7,NB
19,1,9:47:08 AM,SnMis,Info:,4,9.6,NB
19,1,9:47:36 AM,65.3,15.5,2,27.8,NB
19,1,9:47:38 AM,62.8,18.3,2,2.6,NB
19,1,9:47:54 AM,64,12.4,2,15.8,NB
19,1,9:48:50 AM,62.9,29.4,4,55.6,NB
19,1,9:48:52 AM,62.9,18.6,2,1.9,NB
19,1,9:49:04 AM,61.8,13.4,2,12.5,NB
19,1,9:49:48 AM,68,15.1,2,43.9,NB
19,1,9:49:53 AM,74.1,13.9,2,4.4,NB
19,1,9:49:57 AM,66.6,16.6,2,4.7,NB
19,1,9:50:28 AM,77.5,13.7,2,30.7,NB
19,1,9:50:49 AM,53.7,37.4,4,21.4,NB
19,1,9:50:52 AM,52.9,17.7,2,2.2,NB
19,1,9:51:29 AM,61.6,12.9,2,37.7,NB
19,1,9:51:35 AM,62.8,68.7,4,5.7,NB
19,1,9:51:38 AM,62.9,13.5,2,3,NB
19,1,9:52:53 AM,66.5,14.6,2,75.2,NB
19,1,9:53:13 AM,54.7,16,2,19.6,NB
19,1,9:53:52 AM,64.1,17.5,2,39.2,NB
19,1,9:53:53 AM,62.9,21.4,2,1.4,NB
19,1,9:53:58 AM,64.1,12.7,2,4.3,NB
19,1,9:54:22 AM,65.3,16.4,2,24.4,NB
19,1,9:54:24 AM,65.4,14.3,2,1.6,NB
19,1,9:56:34 AM,64.1,18.3,2,130.2,NB
19,1,9:56:50 AM,56.5,18.2,2,16,NB
19,1,9:56:52 AM,57.5,14.2,2,1.6,NB
19,1,9:56:53 AM,53.9,15.1,2,1.6,NB
19,1,9:57:44 AM,64.2,16,2,50.6,NB
19,1,9:57:46 AM,64.1,37.4,4,1.8,NB
19,1,9:58:21 AM,62.9,14.7,2,35.3,NB
19,1,9:58:22 AM,60.7,13.5,2,1.2,NB
19,1,9:58:45 AM,61.6,70.8,4,22.7,NB
19,1,9:58:47 AM,59.4,58.2,4,2.5,NB
19,1,9:58:51 AM,61.8,15.6,2,3.3,NB
19,1,9:58:57 AM,69.5,22.8,2,6.5,NB
19,1,9:59:27 AM,64.1,21.8,2,30.5,NB
19,1,9:59:35 AM,69.2,1.5,2,7.8,NB
19,1,9:59:55 AM,66.6,18.3,2,20,NB
20,1,9:00:11 AM,65.4,15.8,2,15.9,NB
20,1,9:00:21 AM,69.3,14.8,2,9.8,NB
20,1,9:00:24 AM,61.7,21.1,2,3,NB
20,1,9:00:53 AM,69.4,18.8,2,28.5,NB
20,1,9:01:11 AM,70.9,15.3,2,18.8,NB
20,1,9:01:26 AM,69.3,16.8,2,14.1,NB
20,1,9:01:29 AM,65.4,14.6,2,3.2,NB
20,1,9:01:33 AM,66.7,14.9,2,4.2,NB
20,1,9:02:10 AM,70.8,45.9,4,37,NB
20,1,9:02:38 AM,66.7,13.2,2,28.4,NB
20,1,9:05:00 AM,61.7,18.2,2,141.2,NB
20,1,9:05:01 AM,56.5,18.6,2,1.4,NB
20,1,9:05:02 AM,55.6,16.5,2,1,NB
20,1,9:05:04 AM,55.6,18.2,2,1.6,NB
20,1,9:05:10 AM,61.8,16.6,2,5.9,NB
20,1,9:05:15 AM,61.7,18.8,2,5.5,NB
20,1,9:05:18 AM,64,18,2,2.8,NB
20,1,9:05:21 AM,59.5,15.3,2,2.7,NB
20,1,9:05:34 AM,64.2,15.5,2,13.2,NB
20,1,9:06:10 AM,66.7,13.8,2,35.7,NB
20,1,9:06:15 AM,66.6,18.8,2,5.3,NB
20,1,9:06:27 AM,53.7,20.4,2,12,NB
20,1,9:07:01 AM,69.4,18.9,2,33.7,NB
20,1,9:07:30 AM,60.6,18,2,29.9,NB
20,1,9:07:33 AM,61.8,14.6,2,2.5,NB
20,1,9:07:36 AM,62.9,14.8,2,3.3,NB
20,1,9:08:19 AM,66.6,17.9,2,43,NB
20,1,9:08:21 AM,65.4,12.7,2,1.5,NB
20,1,9:08:34 AM,69.4,14.6,2,13.2,NB
20,1,9:08:49 AM,59.5,13.9,2,14.6,NB
20,1,9:08:57 AM,65.3,18.1,2,8.2,NB
20,1,9:09:17 AM,72.5,15.1,2,20.2,NB
20,1,9:09:43 AM,65.3,15.8,2,26.5,NB
20,1,9:09:54 AM,68,18.1,2,10.9,NB
20,1,9:10:12 AM,60.7,12.6,2,17.3,NB
20,1,9:10:19 AM,49,13.8,2,7.6,NB
20,1,9:10:21 AM,48.3,18.7,2,1.8,NB
20,1,9:10:24 AM,50.5,69.1,4,3.1,NB
20,1,9:11:30 AM,63,10,2,65.5,NB
20,1,9:12:17 AM,62.9,14.8,2,47.8,NB
20,1,9:12:23 AM,62.9,48.6,4,5.9,NB
20,1,9:12:25 AM,62.9,13.9,2,1.7,NB
20,1,9:12:27 AM,65.3,35.7,4,2.1,NB
20,1,9:12:28 AM,64.1,17.9,2,1.5,NB
20,1,9:12:29 AM,66.7,13.5,2,1,NB
20,1,9:12:32 AM,75.7,13.3,2,2.5,NB
20,1,9:13:18 AM,68,16.5,2,46.2,NB
20,1,9:13:38 AM,64.2,16,2,20.1,NB
20,1,9:14:01 AM,61.8,17.7,2,22.8,NB
20,1,9:14:02 AM,64.1,18.3,2,1,NB
20,1,9:14:05 AM,64.1,53,4,3.2,NB
20,1,9:14:10 AM,60.5,31.2,4,5.3,NB
20,1,9:14:13 AM,61.8,13.8,2,2.3,NB
20,1,9:14:22 AM,60.5,12.6,2,9.8,NB
20,1,9:14:30 AM,65.2,13.1,2,7.3,NB
20,1,9:15:02 AM,62.9,18.1,2,32,NB
20,1,9:15:19 AM,58.4,21.5,2,17.6,NB
20,1,9:15:20 AM,SnMis,Info:,4,0.7,NB
20,1,9:15:24 AM,60.5,50.4,4,4,NB
20,1,9:15:28 AM,66.5,37.9,4,4.1,NB
20,1,9:15:46 AM,59.5,14.9,2,17.5,NB
20,1,9:16:39 AM,57.4,45.6,4,53,NB
20,1,9:16:42 AM,57.4,35.9,4,3.6,NB
20,1,9:16:44 AM,56.4,11.6,2,2,NB
20,1,9:16:47 AM,58.4,17,2,2.6,NB
20,1,9:18:45 AM,68,17.8,2,118.3,NB
20,1,9:18:52 AM,60.7,14.8,2,7.1,NB
20,1,9:19:14 AM,59.5,12.5,2,21.8,NB
20,1,9:19:34 AM,69.3,18.1,2,20,NB
20,1,9:19:54 AM,66.6,32.8,4,19.4,NB
20,1,9:19:57 AM,68,13.9,2,3.9,NB
20,1,9:20:54 AM,60.5,11.7,2,56.6,NB
20,1,9:21:28 AM,60.5,19.5,2,33.9,NB
20,1,9:21:31 AM,55.6,12.4,2,3.5,NB
20,1,9:21:35 AM,61.8,15.5,2,3.4,NB
20,1,9:22:21 AM,65.3,14.7,2,46,NB
20,1,9:22:31 AM,65.2,15.9,2,10.4,NB
20,1,9:23:27 AM,66.7,16.2,2,56.1,NB
20,1,9:23:30 AM,68,14.7,2,2.5,NB
20,1,9:23:40 AM,64,30.3,4,10.1,NB
20,1,9:24:03 AM,62.8,17.7,2,23.2,NB
20,1,9:24:09 AM,62.8,57,4,5.5,NB
20,1,9:24:14 AM,64.2,14,2,5.3,NB
20,1,9:25:36 AM,57.5,16.6,2,81.9,NB
20,1,9:25:39 AM,54.7,19.5,2,2.8,NB
20,1,9:26:07 AM,68,13.8,2,28.1,NB
20,1,9:26:13 AM,62.9,15.6,2,6,NB
20,1,9:26:17 AM,64.1,14.1,2,4.3,NB
20,1,9:27:12 AM,66.7,18.3,2,54.5,NB
20,1,9:27:23 AM,62.9,32.5,4,11.8,NB
20,1,9:27:25 AM,60.6,14,2,1.7,NB
20,1,9:27:47 AM,60.5,13.9,2,21.7,NB
20,1,9:27:52 AM,65.2,67.1,4,5.1,NB
20,1,9:27:55 AM,65.3,17.2,2,2.8,NB
20,1,9:28:03 AM,64,47.9,4,8.8,NB
20,1,9:28:22 AM,64.2,15.5,2,18.1,NB
20,1,9:28:38 AM,67.9,1.7,2,16.3,NB
20,1,9:28:47 AM,66.6,18.1,2,8.9,NB
20,1,9:29:09 AM,64.2,15.2,2,22.2,NB
20,1,9:29:14 AM,62.8,14.1,2,5.3,NB
20,1,9:29:19 AM,66.6,17,2,5,NB
20,1,9:29:56 AM,64,17.3,2,36.7,NB
20,1,9:30:13 AM,64,30.8,4,17.5,NB
20,1,9:30:45 AM,64.2,16.7,2,31.5,NB
20,1,9:31:16 AM,60.7,15.4,2,30.6,NB
20,1,9:31:47 AM,62.8,68.5,4,31.1,NB
20,1,9:31:50 AM,62.9,14.2,2,3.1,NB
20,1,9:31:53 AM,66.7,18.1,2,3.5,NB
20,1,9:32:10 AM,62.9,14.5,2,17,NB
20,1,9:32:16 AM,61.8,15.2,2,5.4,NB
20,1,9:32:32 AM,68.2,28.1,4,16.1,NB
20,1,9:32:40 AM,65.2,13.6,2,7.9,NB
20,1,9:32:44 AM,64,44.4,4,4,NB
20,1,9:32:54 AM,SnMis,Info:,4,10.4,NB
20,1,9:34:37 AM,66.6,15.9,2,102.6,NB
20,1,9:34:38 AM,66.6,17.5,2,1.6,NB
20,1,9:34:40 AM,66.6,13.8,2,1.3,NB
20,1,9:35:18 AM,66.6,12.1,2,38.4,NB
20,1,9:35:57 AM,64.2,15.2,2,39.1,NB
20,1,9:36:06 AM,65.3,15,2,8.8,NB
20,1,9:36:40 AM,57.4,12.3,2,34,NB
20,1,9:36:42 AM,56.6,14.7,2,2.5,NB
20,1,9:37:05 AM,59.5,50.1,4,22.8,NB
20,1,9:37:13 AM,61.7,44.9,4,8,NB
20,1,9:37:16 AM,60.7,14.3,2,2.6,NB
20,1,9:37:18 AM,64,16.3,2,2.4,NB
20,1,9:37:20 AM,63,16.3,2,2.2,NB
20,1,9:37:58 AM,65.5,15,2,37.8,NB
20,1,9:38:02 AM,67.9,15.8,2,3.4,NB
20,1,9:39:07 AM,52,31.2,4,65,NB
20,1,9:39:08 AM,53,20.9,2,1.9,NB
20,1,9:39:22 AM,70.8,15.9,2,13.1,NB
20,1,9:40:20 AM,64.1,15.1,2,58.1,NB
20,1,9:40:33 AM,56.5,13.2,2,13.2,NB
20,1,9:40:34 AM,58.5,18,2,1.3,NB
20,1,9:40:37 AM,56.7,18.1,2,2.5,NB
20,1,9:40:38 AM,56.5,39,4,1.3,NB
20,1,9:40:53 AM,62.9,15.3,2,14.8,NB
20,1,9:41:27 AM,68,17.7,2,34,NB
20,1,9:41:52 AM,68,35.3,4,25,NB
20,1,9:41:59 AM,66.7,13.2,2,7.1,NB
20,1,9:42:02 AM,64.2,45.9,4,2.9,NB
20,1,9:42:05 AM,69.5,45.9,4,3.8,NB
20,1,9:42:10 AM,65.3,35.6,4,4.1,NB
20,1,9:42:12 AM,64.2,16.4,2,2.1,NB
20,1,9:43:06 AM,61.6,57.4,4,53.9,NB
20,1,9:44:08 AM,62.8,20.2,2,62.9,NB
20,1,9:44:09 AM,SnMis,Info:,4,0.6,NB
20,1,9:44:14 AM,62.9,13.9,2,5,NB
20,1,9:44:17 AM,61.7,13.5,2,3.1,NB
20,1,9:44:44 AM,68,17,2,26.6,NB
20,1,9:44:52 AM,64.1,14.6,2,8.5,NB
20,1,9:44:57 AM,65.4,15.9,2,4.3,NB
20,1,9:45:46 AM,SnMis,Info:,4,49.3,NB
20,1,9:47:25 AM,59.5,49.2,4,99.1,NB
20,1,9:47:30 AM,61.8,14.3,2,4.7,NB
20,1,9:47:40 AM,58.6,13.4,2,10.3,NB
20,1,9:47:43 AM,57.4,39.9,4,3.5,NB
20,1,9:47:45 AM,58.5,14.6,2,1.8,NB
20,1,9:47:47 AM,59.5,17.5,2,1.5,NB
20,1,9:47:49 AM,59.6,17.4,2,2.1,NB
20,1,9:47:51 AM,59.6,14.8,2,1.8,NB
20,1,9:48:03 AM,62.8,14.4,2,12.8,NB
20,1,9:48:22 AM,62.7,2.8,2,18.9,NB
20,1,9:48:35 AM,59.5,17.5,2,12.8,NB
20,1,9:48:45 AM,60.5,16.8,2,9.5,NB
20,1,9:48:46 AM,60.5,16.5,2,1.4,NB
20,1,9:48:48 AM,59.5,14.7,2,2.4,NB
20,1,9:49:09 AM,64.1,20.6,2,20.6,NB
20,1,9:49:18 AM,62.8,40.6,4,9.2,NB
20,1,9:49:32 AM,65.2,18.6,2,13.7,NB
20,1,9:50:21 AM,62.9,18.7,2,49.2,NB
20,1,9:50:25 AM,64,13,2,4,NB
20,1,9:51:02 AM,64.2,13.9,2,37,NB
20,1,9:51:08 AM,62.8,21.1,2,6,NB
20,1,9:51:09 AM,61.8,13.8,2,1.4,NB
20,1,9:51:28 AM,61.6,18.2,2,18.3,NB
20,1,9:51:38 AM,61.6,38.1,4,10.1,NB
20,1,9:52:06 AM,62.9,16.3,2,28.5,NB
20,1,9:52:13 AM,61.8,15.8,2,6.9,NB
20,1,9:52:19 AM,57.4,82.1,4,5.6,NB
20,1,9:52:21 AM,59.6,15.3,2,2.3,NB
20,1,9:52:30 AM,61.7,36.2,4,9.1,NB
20,1,9:52:33 AM,60.6,15.8,2,3.2,NB
