Day,Lane,Time,Speed,Length,class,Headway,Direction
17,2,9:49:55 AM,72.3,13.3,2,25.03,SB
17,2,9:50:05 AM,63.9,13.2,2,9.81,SB
17,2,9:50:37 AM,69.4,15.5,2,31.64,SB
17,2,9:50:57 AM,59.4,18.4,2,19.68,SB
17,2,9:51:07 AM,66.5,15.1,2,10.94,SB
17,2,9:51:42 AM,62.8,15.3,2,34.87,SB
17,2,9:51:44 AM,64.1,13.7,2,1.23,SB
17,2,9:52:12 AM,62.7,14.1,2,28.11,SB
17,2,9:52:43 AM,60.5,16.1,2,31.38,SB
17,2,9:52:49 AM,65.1,16.1,2,5.81,SB
17,2,9:52:52 AM,64,14.6,2,3.21,SB
17,2,9:53:14 AM,61.6,12.9,2,22.11,SB
17,2,9:53:28 AM,66.6,14.3,2,14.22,SB
17,2,9:54:26 AM,66.5,14,2,58.09,SB
17,2,9:54:37 AM,64,15.8,2,10.77,SB
17,2,9:54:44 AM,60.5,43.3,4,6.44,SB
17,2,9:55:14 AM,68,14.7,2,30.55,SB
17,2,9:55:17 AM,68,15.4,2,3.07,SB
17,2,9:55:35 AM,60.5,12.8,2,17.23,SB
17,2,9:55:41 AM,68,16,2,6.02,SB
17,2,9:55:47 AM,64,16.9,2,6.68,SB
17,2,9:55:51 AM,61.6,13.8,2,4.05,SB
17,2,9:56:10 AM,65.3,14.1,2,18.23,SB
17,2,9:56:25 AM,60.5,67.1,4,15.61,SB
17,2,9:56:40 AM,61.6,18.8,2,14.54,SB
17,2,9:56:56 AM,65.2,56.6,4,16.08,SB
17,2,9:56:58 AM,63.9,55.8,4,1.93,SB
17,2,9:57:03 AM,60.5,11.9,2,5.71,SB
17,2,9:57:12 AM,69.5,15.8,2,8.6,SB
17,2,9:57:35 AM,65.2,16.8,2,23.31,SB
17,2,9:57:50 AM,65.2,17.2,2,14.65,SB
17,2,9:58:13 AM,66.6,16.2,2,23.08,SB
17,2,9:58:16 AM,57.4,17.3,2,2.67,SB
17,2,9:58:18 AM,57.4,11.8,2,2.18,SB
17,2,9:58:19 AM,58.3,18.5,2,1.04,SB
17,2,9:58:21 AM,60.5,13.7,2,2.49,SB
17,2,9:58:32 AM,63.9,17.8,2,10.49,SB
17,2,9:59:03 AM,56.5,46.4,4,30.81,SB
17,2,9:59:05 AM,54.6,14.2,2,2.75,SB
17,2,9:59:08 AM,51.3,15.3,2,2.32,SB
17,2,9:59:38 AM,67.9,14.9,2,29.81,SB
17,2,9:59:55 AM,65.2,15.6,2,17,SB
18,2,9:00:17 AM,57.4,11.5,2,66.52,SB
18,2,9:00:18 AM,57.4,12.3,2,1.4,SB
18,2,9:00:35 AM,58.7,13.1,2,16.63,SB
18,2,9:00:38 AM,62.8,12.6,2,2.93,SB
18,2,9:00:46 AM,65.3,12.7,2,7.97,SB
18,2,9:00:58 AM,69.3,10.8,2,11.99,SB
18,2,9:01:43 AM,65.3,23.3,4,45.75,SB
18,2,9:01:58 AM,60.5,18,2,14.77,SB
18,2,9:02:22 AM,57.4,10.3,2,24.13,SB
18,2,9:02:45 AM,69.5,14.4,2,22.8,SB
18,2,9:02:50 AM,72.4,14,2,4.66,SB
18,2,9:03:09 AM,68,13.3,2,18.83,SB
18,2,9:03:42 AM,72.4,15.4,2,33.47,SB
18,2,9:04:20 AM,55.5,12.7,2,38.16,SB
18,2,9:04:23 AM,61.6,73,4,3.26,SB
18,2,9:04:40 AM,61.7,12,2,16.68,SB
18,2,9:04:54 AM,66.5,14.1,2,13.71,SB
18,2,9:05:24 AM,63.9,7.8,2,30.51,SB
18,2,9:06:02 AM,73.8,12.5,2,37.44,SB
18,2,9:06:26 AM,56.5,13.8,2,24.4,SB
18,2,9:06:27 AM,64.2,13.7,2,1.2,SB
18,2,9:07:28 AM,64.1,13.6,2,60.55,SB
18,2,9:07:46 AM,56.5,14.2,2,17.99,SB
18,2,9:08:07 AM,67.9,15.7,2,20.84,SB
18,2,9:08:32 AM,66.6,12.1,2,25.68,SB
18,2,9:08:49 AM,64.2,16.9,2,16.69,SB
18,2,9:08:58 AM,66.6,13.4,2,8.63,SB
18,2,9:09:31 AM,85.1,7,2,32.88,SB
18,2,9:10:42 AM,67.9,11.3,2,71.64,SB
18,2,9:10:53 AM,66.6,17.2,2,10.38,SB
18,2,9:11:37 AM,62.9,13.2,2,44.55,SB
18,2,9:11:44 AM,63.9,10.2,2,6.46,SB
18,2,9:12:20 AM,61.6,14.7,2,36.24,SB
18,2,9:12:22 AM,61.7,14.9,2,2.45,SB
18,2,9:12:30 AM,65.4,13.7,2,7.19,SB
18,2,9:13:47 AM,59.5,13.3,2,77.53,SB
18,2,9:13:48 AM,61.6,18.5,2,1.17,SB
18,2,9:13:52 AM,64,13.7,2,4.16,SB
18,2,9:13:57 AM,72.4,11.2,2,5.03,SB
18,2,9:14:32 AM,65.4,15.5,2,34.09,SB
18,2,9:14:42 AM,67.9,72.4,4,10.74,SB
18,2,9:14:52 AM,66.6,12.9,2,9.68,SB
18,2,9:15:06 AM,63.9,62.4,4,14.48,SB
18,2,9:15:24 AM,61.6,45,4,17.89,SB
18,2,9:15:29 AM,61.8,12.3,2,4.67,SB
18,2,9:15:52 AM,64.1,13.7,2,22.49,SB
18,2,9:16:11 AM,62.8,13.3,2,19.74,SB
18,2,9:16:17 AM,62.9,13.3,2,5.68,SB
18,2,9:18:05 AM,62.8,12.7,2,108.42,SB
18,2,9:18:20 AM,66.7,14.1,2,15.05,SB
18,2,9:18:30 AM,66.5,13,2,9.34,SB
18,2,9:18:57 AM,65.3,12.8,2,27.51,SB
18,2,9:19:01 AM,65.4,12,2,3.62,SB
18,2,9:19:08 AM,66.6,13.7,2,7.08,SB
18,2,9:19:23 AM,69.3,15.3,2,15.48,SB
18,2,9:19:42 AM,60.5,10.4,2,19.05,SB
18,2,9:19:44 AM,61.7,13.4,2,1.33,SB
18,2,9:19:45 AM,60.5,11,2,0.94,SB
18,2,9:19:49 AM,64,13.8,2,4.4,SB
18,2,9:20:26 AM,60.5,12.9,2,36.53,SB
18,2,9:21:13 AM,59.5,15.4,2,46.89,SB
18,2,9:21:14 AM,60.5,16.8,2,1.14,SB
18,2,9:21:56 AM,65.2,18.7,2,42.69,SB
18,2,9:22:00 AM,57.4,36.5,4,3.48,SB
18,2,9:22:04 AM,61.6,12.6,2,3.7,SB
18,2,9:22:18 AM,SnMis,Info:,4,14.19,SB
18,2,9:23:02 AM,64,47,4,44.07,SB
18,2,9:23:38 AM,67.9,12.4,2,35.97,SB
18,2,9:23:47 AM,62.7,26.8,4,8.71,SB
18,2,9:23:59 AM,52.1,13.1,2,12.86,SB
18,2,9:24:00 AM,51.3,12.8,2,1.09,SB
18,2,9:24:15 AM,64,14.9,2,14.5,SB
18,2,9:24:18 AM,61.7,13.7,2,2.61,SB
18,2,9:24:21 AM,65.4,14.6,2,3.75,SB
18,2,9:24:25 AM,65.3,14.9,2,3.65,SB
18,2,9:24:28 AM,64,14.5,2,2.68,SB
18,2,9:24:56 AM,61.6,63.6,4,28.23,SB
18,2,9:25:37 AM,49.7,10.2,2,41.54,SB
18,2,9:25:58 AM,65.2,18,2,20.48,SB
18,2,9:26:43 AM,65.2,11.2,2,44.85,SB
18,2,9:26:45 AM,65.3,13.4,2,2,SB
18,2,9:27:03 AM,66.5,27.5,4,18.16,SB
18,2,9:27:19 AM,72.3,15.5,2,16.2,SB
18,2,9:27:38 AM,62.8,63.6,4,19.17,SB
18,2,9:27:54 AM,68,14.1,2,16.13,SB
18,2,9:28:07 AM,68,13.4,2,12.26,SB
18,2,9:28:09 AM,60.5,12.4,2,2.45,SB
18,2,9:28:53 AM,75.6,16.9,2,43.74,SB
18,2,9:28:54 AM,61.7,13.8,2,1.47,SB
18,2,9:28:58 AM,62.8,13.3,2,3.29,SB
18,2,9:28:59 AM,65.2,16.7,2,1.84,SB
18,2,9:29:29 AM,62.8,16.5,2,29.29,SB
18,2,9:29:37 AM,64.2,14,2,8.05,SB
18,2,9:30:01 AM,65.2,36.4,4,24.18,SB
18,2,9:30:06 AM,66.7,14.9,2,4.81,SB
18,2,9:30:36 AM,68,12.6,2,29.88,SB
18,2,9:31:09 AM,65.2,52.8,4,33.27,SB
18,2,9:31:20 AM,61.6,16,2,11.42,SB
18,2,9:31:57 AM,66.5,12.7,2,36.58,SB
18,2,9:32:20 AM,62.9,14.1,2,23.31,SB
18,2,9:33:21 AM,66.5,16.5,2,60.25,SB
18,2,9:33:40 AM,62.8,13.6,2,19.97,SB
18,2,9:34:04 AM,65.4,14.6,2,23.12,SB
18,2,9:34:43 AM,61.6,17.5,2,38.89,SB
18,2,9:34:46 AM,59.5,18.7,2,3.61,SB
18,2,9:35:48 AM,65.2,10.2,2,61.74,SB
18,2,9:36:09 AM,69.3,12.2,2,21.12,SB
18,2,9:37:02 AM,64.1,14.1,2,53.09,SB
18,2,9:37:04 AM,62.9,15.3,2,2.39,SB
18,2,9:37:10 AM,72.3,15.4,2,5.23,SB
18,2,9:38:21 AM,61.6,17.5,2,71.12,SB
18,2,9:38:55 AM,66.5,14.6,2,33.81,SB
18,2,9:39:43 AM,61.6,23.2,4,48.21,SB
18,2,9:39:44 AM,61.7,13.7,2,1.17,SB
18,2,9:39:52 AM,59.5,12.4,2,8.03,SB
18,2,9:40:31 AM,61.6,37.6,4,38.94,SB
18,2,9:41:20 AM,62.8,19.3,2,48.54,SB
18,2,9:41:26 AM,74,13.5,2,6.74,SB
18,2,9:41:41 AM,61.8,14.4,2,14.35,SB
18,2,9:41:45 AM,62.9,14.1,2,4.38,SB
18,2,9:41:47 AM,61.6,10.2,2,1.62,SB
18,2,9:41:49 AM,61.6,13.5,2,2.65,SB
18,2,9:41:55 AM,64.3,14.2,2,6.22,SB
18,2,9:42:15 AM,65.2,12,2,19.75,SB
18,2,9:43:11 AM,57.4,11.5,2,56.1,SB
18,2,9:43:13 AM,55.5,12.1,2,1.48,SB
18,2,9:43:46 AM,69.3,15.5,2,33.34,SB
18,2,9:43:49 AM,65.2,10.3,2,2.5,SB
18,2,9:44:05 AM,49.7,12,2,16.14,SB
18,2,9:45:07 AM,64.1,14.6,2,62.33,SB
18,2,9:45:27 AM,62.8,16.3,2,19.58,SB
18,2,9:45:46 AM,75.5,10.2,2,18.92,SB
18,2,9:46:03 AM,66.6,9,2,17.75,SB
18,2,9:47:00 AM,75.6,14.4,2,56.31,SB
18,2,9:47:02 AM,69.3,17,2,1.85,SB
18,2,9:47:14 AM,79.3,15.7,2,12.53,SB
18,2,9:47:19 AM,62.7,29.1,4,4.84,SB
18,2,9:47:20 AM,65.2,11.3,2,1.04,SB
18,2,9:47:36 AM,83,14.8,2,16.41,SB
18,2,9:47:39 AM,60.6,13.6,2,2.27,SB
18,2,9:47:40 AM,59.5,12.8,2,1.12,SB
18,2,9:47:54 AM,65.3,12.8,2,14.24,SB
18,2,9:48:05 AM,69.4,15,2,10.7,SB
18,2,9:48:22 AM,65.3,12.4,2,17.33,SB
18,2,9:48:24 AM,66.5,13.2,2,1.52,SB
18,2,9:48:39 AM,67.9,14.4,2,15.9,SB
18,2,9:49:51 AM,64,13.5,2,71.43,SB
18,2,9:50:01 AM,65.3,13.6,2,10.37,SB
18,2,9:50:25 AM,61.6,11.1,2,23.65,SB
18,2,9:50:50 AM,67.9,15.8,2,24.88,SB
18,2,9:51:25 AM,45,17.2,2,35.33,SB
18,2,9:51:28 AM,58.3,16.4,2,3.08,SB
18,2,9:51:38 AM,64,13.8,2,9.83,SB
18,2,9:52:15 AM,66.5,14.1,2,37.25,SB
18,2,9:52:30 AM,66.7,14,2,15.15,SB
18,2,9:54:12 AM,57.4,13.8,2,101.41,SB
18,2,9:54:14 AM,56.5,15.1,2,2.24,SB
18,2,9:54:42 AM,66.7,12.9,2,28.24,SB
18,2,9:55:00 AM,62.7,12.7,2,17.4,SB
18,2,9:55:07 AM,61.6,12,2,7.23,SB
18,2,9:55:47 AM,65.2,12.7,2,40.01,SB
18,2,9:56:35 AM,61.6,15.6,2,48.49,SB
18,2,9:56:56 AM,65.2,14.9,2,21.06,SB
18,2,9:57:11 AM,65.2,71.4,4,14.61,SB
18,2,9:58:25 AM,66.7,14.1,2,74.31,SB
18,2,9:58:57 AM,56.5,14.7,2,31.4,SB
18,2,9:59:27 AM,72.3,13.1,2,30.69,SB
19,2,9:00:25 AM,62.8,15.4,2,30.81,SB
19,2,9:00:27 AM,62.9,15.6,2,1.39,SB
19,2,9:00:56 AM,64,11.8,2,29.03,SB
19,2,9:01:03 AM,56.5,15,2,6.84,SB
19,2,9:01:40 AM,61.7,16.4,2,37.28,SB
19,2,9:01:42 AM,62.9,14.2,2,1.99,SB
19,2,9:01:48 AM,65.4,14.6,2,6.2,SB
19,2,9:01:55 AM,74,14.3,2,7.23,SB
19,2,9:02:21 AM,61.8,13.1,2,25.45,SB
19,2,9:02:44 AM,65.3,12.5,2,23.5,SB
19,2,9:03:20 AM,45,13.6,2,36.1,SB
19,2,9:04:14 AM,66.7,12.9,2,53.76,SB
19,2,9:04:19 AM,61.8,12.9,2,4.97,SB
19,2,9:04:44 AM,59.5,18.5,2,25.2,SB
19,2,9:05:27 AM,55.5,51.6,4,42.47,SB
19,2,9:05:29 AM,58.4,16.6,2,1.83,SB
19,2,9:05:31 AM,61.7,13.7,2,2.57,SB
19,2,9:06:41 AM,66.7,13.2,2,69.71,SB
19,2,9:07:03 AM,68,15.8,2,21.91,SB
19,2,9:07:10 AM,65.2,65.1,4,7.26,SB
19,2,9:07:29 AM,64.1,17.9,2,18.88,SB
19,2,9:07:46 AM,64.1,11.7,2,16.83,SB
19,2,9:07:49 AM,57.4,71.1,4,2.91,SB
19,2,9:08:10 AM,SnMis,Info:,4,21.57,SB
19,2,9:09:25 AM,66.6,12.5,2,75.25,SB
19,2,9:09:31 AM,60.5,11.4,2,6,SB
19,2,9:09:51 AM,62.9,17.4,2,19.83,SB
19,2,9:09:57 AM,65.4,13.3,2,5.95,SB
19,2,9:10:15 AM,68,12.8,2,17.58,SB
19,2,9:11:06 AM,68,12.4,2,51.54,SB
19,2,9:11:20 AM,66.5,11.9,2,13.29,SB
19,2,9:11:25 AM,65.3,16.2,2,5.5,SB
19,2,9:12:20 AM,55.5,9.7,2,54.65,SB
19,2,9:12:35 AM,51.3,11.8,2,15.59,SB
19,2,9:12:38 AM,69.3,14,2,2.91,SB
19,2,9:13:14 AM,65.2,20.8,2,36.2,SB
19,2,9:13:15 AM,SnMis,Info:,4,0.65,SB
19,2,9:13:34 AM,67.9,13.8,2,18.84,SB
19,2,9:13:40 AM,67.9,14.5,2,5.66,SB
19,2,9:13:49 AM,77.5,14.1,2,8.97,SB
19,2,9:14:17 AM,62.9,14.4,2,28.05,SB
19,2,9:14:35 AM,65.4,12.8,2,18.4,SB
19,2,9:15:09 AM,57.4,23.6,4,34.02,SB
19,2,9:15:13 AM,59.5,11.8,2,3.9,SB
19,2,9:15:43 AM,61.6,11.3,2,29.84,SB
19,2,9:15:43 AM,SnMis,Info:,4,0.62,SB
19,2,9:15:46 AM,57.4,85.1,4,2.33,SB
19,2,9:16:00 AM,66.6,16.4,2,13.94,SB
19,2,9:17:16 AM,65.4,15.2,2,76.29,SB
19,2,9:17:18 AM,65.3,14.8,2,1.81,SB
19,2,9:17:30 AM,65.2,15.5,2,12.07,SB
19,2,9:17:49 AM,69.3,11,2,19.35,SB
19,2,9:17:57 AM,65.6,13.6,2,8.24,SB
19,2,9:18:11 AM,65.3,12,2,13.16,SB
19,2,9:18:32 AM,65.2,11.9,2,21.53,SB
19,2,9:18:37 AM,65.4,9.2,2,4.85,SB
19,2,9:18:43 AM,60.6,13.6,2,5.74,SB
19,2,9:18:51 AM,68,12.8,2,8.11,SB
19,2,9:19:07 AM,65.3,47.3,4,15.72,SB
19,2,9:19:21 AM,65.3,53.4,4,14.47,SB
19,2,9:19:38 AM,62.8,14.5,2,17.26,SB
19,2,9:20:28 AM,66.6,13.7,2,49.81,SB
19,2,9:20:32 AM,72.4,12.8,2,3.7,SB
19,2,9:21:06 AM,64,15.8,2,34.42,SB
19,2,9:22:12 AM,64,12.3,2,65.73,SB
19,2,9:22:15 AM,60.5,11.7,2,2.94,SB
19,2,9:22:18 AM,60.7,12.6,2,2.9,SB
19,2,9:22:19 AM,66.6,14.1,2,1.47,SB
19,2,9:22:24 AM,66.5,11.1,2,4.86,SB
19,2,9:22:25 AM,65.3,16.9,2,1.34,SB
19,2,9:22:29 AM,66.6,14.8,2,3.45,SB
19,2,9:22:30 AM,65.2,8,2,1.44,SB
19,2,9:22:47 AM,62.8,71.8,4,16.75,SB
19,2,9:23:03 AM,64.1,12,2,16.13,SB
19,2,9:23:06 AM,62.9,13.2,2,2.44,SB
19,2,9:23:11 AM,65.4,12.7,2,5.2,SB
19,2,9:24:04 AM,79.1,10.8,2,53.27,SB
19,2,9:24:22 AM,62.8,14.1,2,18.29,SB
19,2,9:24:46 AM,66.6,14.5,2,23.79,SB
19,2,9:24:52 AM,54,11.8,2,6.08,SB
19,2,9:25:00 AM,65.3,16.7,2,7.78,SB
19,2,9:25:20 AM,66.5,53.8,4,19.96,SB
19,2,9:26:03 AM,67.9,71.8,4,43.29,SB
19,2,9:26:11 AM,64.2,16,2,8.1,SB
19,2,9:26:52 AM,65.2,14.7,2,40.75,SB
19,2,9:27:58 AM,60.6,14,2,65.81,SB
19,2,9:28:10 AM,62.8,12.9,2,12.16,SB
19,2,9:28:20 AM,61.8,15,2,9.8,SB
19,2,9:28:27 AM,66.6,14.8,2,6.88,SB
19,2,9:29:29 AM,64.2,14.8,2,62.26,SB
19,2,9:29:46 AM,61.6,17,2,16.51,SB
19,2,9:30:16 AM,57.4,63.5,4,30.74,SB
19,2,9:30:20 AM,57.5,12.5,2,3.2,SB
19,2,9:30:22 AM,60.6,14.3,2,2.75,SB
19,2,9:30:28 AM,65.2,13.1,2,5.94,SB
19,2,9:30:42 AM,64,15.7,2,13.59,SB
19,2,9:30:48 AM,69.5,15.5,2,5.91,SB
19,2,9:31:04 AM,65.3,10.9,2,16.59,SB
19,2,9:31:09 AM,61.8,14.6,2,4.76,SB
19,2,9:31:10 AM,62.9,15,2,1.23,SB
19,2,9:31:13 AM,62.7,13.6,2,2.56,SB
19,2,9:31:15 AM,65.2,10.3,2,2.01,SB
19,2,9:31:19 AM,64,17.3,2,4.04,SB
19,2,9:31:32 AM,62.8,12.3,2,12.67,SB
19,2,9:31:50 AM,62.9,15.3,2,17.93,SB
19,2,9:32:22 AM,68,13.3,2,32.44,SB
19,2,9:32:36 AM,65.2,11.9,2,13.81,SB
19,2,9:33:02 AM,64.1,13.9,2,26.67,SB
19,2,9:33:38 AM,64,14.4,2,35.58,SB
19,2,9:34:03 AM,66.6,12.1,2,24.92,SB
19,2,9:34:26 AM,62.9,10.8,2,22.92,SB
19,2,9:34:27 AM,64,13,2,1.55,SB
19,2,9:34:34 AM,66.6,18.1,2,6.77,SB
19,2,9:34:41 AM,65.3,12.4,2,6.65,SB
19,2,9:34:53 AM,61.6,5.8,2,12.35,SB
19,2,9:34:55 AM,59.6,13.3,2,1.64,SB
19,2,9:35:07 AM,64,18.1,2,12.34,SB
19,2,9:35:19 AM,69.3,13.8,2,12.18,SB
19,2,9:35:23 AM,65.2,42.5,4,3.99,SB
19,2,9:36:18 AM,65.2,24,4,54.24,SB
19,2,9:36:37 AM,53.9,15.3,2,19.66,SB
19,2,9:36:52 AM,66.6,12.4,2,14.36,SB
19,2,9:37:08 AM,17.6,14,2,16.69,SB
19,2,9:39:20 AM,60.5,12.4,2,132,SB
19,2,9:39:22 AM,59.5,13,2,2.19,SB
19,2,9:40:39 AM,66.7,13.2,2,76.19,SB
19,2,9:40:46 AM,67.9,14.6,2,7.45,SB
19,2,9:41:31 AM,68,14.1,2,44.5,SB
19,2,9:42:08 AM,62.7,10.3,2,37.82,SB
19,2,9:42:28 AM,65.2,10.9,2,19.22,SB
19,2,9:42:30 AM,66.7,14.6,2,1.86,SB
19,2,9:43:02 AM,62.8,12.9,2,32.79,SB
19,2,9:43:12 AM,69.3,11.8,2,9.71,SB
19,2,9:43:50 AM,55.6,15.3,2,38.11,SB
19,2,9:43:52 AM,55.6,14.8,2,1.5,SB
19,2,9:43:54 AM,59.5,15.2,2,2.59,SB
19,2,9:43:57 AM,60.5,15.7,2,2.55,SB
19,2,9:44:01 AM,59.5,14.5,2,3.79,SB
19,2,9:44:02 AM,60.6,15.2,2,1.15,SB
19,2,9:44:21 AM,69.3,26.7,4,19.78,SB
19,2,9:44:49 AM,64.1,14.5,2,27.73,SB
19,2,9:44:51 AM,62.9,12.6,2,2.01,SB
19,2,9:45:29 AM,62.9,13.2,2,37.51,SB
19,2,9:46:22 AM,64.2,14.9,2,53.14,SB
19,2,9:47:01 AM,70.8,14.1,2,39.07,SB
19,2,9:47:08 AM,56.7,14.4,2,6.99,SB
19,2,9:47:10 AM,59.5,13.4,2,2.56,SB
19,2,9:48:09 AM,64.1,13,2,58.98,SB
19,2,9:48:13 AM,68,13.4,2,3.76,SB
19,2,9:49:32 AM,62.9,14.4,2,79.2,SB
19,2,9:49:49 AM,62.8,14.1,2,16.83,SB
19,2,9:50:26 AM,65.2,12.2,2,37.22,SB
19,2,9:50:46 AM,62.7,2.4,2,19.52,SB
19,2,9:50:52 AM,61.7,13.7,2,6.43,SB
19,2,9:51:15 AM,62.8,15.3,2,22.1,SB
19,2,9:51:22 AM,64.1,13.5,2,7.4,SB
19,2,9:52:18 AM,60.5,12.3,2,56.39,SB
19,2,9:52:37 AM,69.3,10.5,2,18.7,SB
19,2,9:52:41 AM,65.3,13.6,2,3.77,SB
19,2,9:52:43 AM,62.9,13.8,2,1.9,SB
19,2,9:53:34 AM,56.5,14.2,2,51.13,SB
19,2,9:53:37 AM,55.5,14.9,2,2.74,SB
19,2,9:54:21 AM,69.4,13.8,2,44.12,SB
19,2,9:54:28 AM,57.4,6.4,2,7.79,SB
19,2,9:54:29 AM,61.6,7.3,2,0.5,SB
19,2,9:54:39 AM,64,70.8,4,9.73,SB
19,2,9:55:01 AM,64.1,16.7,2,21.99,SB
19,2,9:55:18 AM,66.7,13.7,2,17.71,SB
19,2,9:55:23 AM,66.5,12.1,2,4.25,SB
19,2,9:56:21 AM,65.3,14.4,2,58.1,SB
19,2,9:56:29 AM,61.7,13.7,2,8.61,SB
19,2,9:56:35 AM,62.8,47.6,4,5.18,SB
19,2,9:57:50 AM,60.5,13.9,2,75.03,SB
19,2,9:58:19 AM,64,12.3,2,29.01,SB
19,2,9:58:55 AM,65.2,13.9,2,36.52,SB
19,2,9:58:57 AM,65.4,13.6,2,2,SB
19,2,9:59:04 AM,64,14.3,2,6.9,SB
19,2,9:59:37 AM,66.5,12.1,2,33,SB
20,2,9:00:12 AM,61.8,13.3,2,13.44,SB
20,2,9:00:21 AM,66.5,11.8,2,8.98,SB
20,2,9:00:26 AM,70.8,33.3,4,5.35,SB
20,2,9:00:52 AM,68,12.9,2,25.87,SB
20,2,9:01:46 AM,64,16.4,2,54.35,SB
20,2,9:01:48 AM,62.9,14.7,2,1.99,SB
20,2,9:01:51 AM,61.6,13.1,2,2.83,SB
20,2,9:02:06 AM,62.7,63.8,4,15.39,SB
20,2,9:03:42 AM,69.3,16.6,2,95.6,SB
20,2,9:03:46 AM,65.4,14.2,2,3.91,SB
20,2,9:04:02 AM,62.9,16.9,2,16.06,SB
20,2,9:04:03 AM,64,12.9,2,1.45,SB
20,2,9:04:23 AM,67.9,11.1,2,19.66,SB
20,2,9:06:28 AM,52,17,2,124.63,SB
20,2,9:07:06 AM,66.6,17.3,2,38.76,SB
20,2,9:07:29 AM,68,14.9,2,22.66,SB
20,2,9:07:32 AM,66.7,14.5,2,3.36,SB
20,2,9:08:16 AM,66.5,62.2,4,43.19,SB
20,2,9:08:35 AM,64,12,2,19.09,SB
20,2,9:08:41 AM,69.5,13.7,2,6.06,SB
20,2,9:08:47 AM,61.6,12.2,2,6.4,SB
20,2,9:08:53 AM,66.5,11.6,2,5.99,SB
20,2,9:08:57 AM,62.8,16.8,2,4.18,SB
20,2,9:10:01 AM,67.9,12.3,2,63.73,SB
20,2,9:10:20 AM,SnMis,Info:,4,18.83,SB
20,2,9:11:05 AM,64.2,14.8,2,44.97,SB
20,2,9:11:07 AM,62.7,13.9,2,1.74,SB
20,2,9:11:11 AM,60.5,15.4,2,4.01,SB
20,2,9:11:20 AM,55.5,17.8,2,9.5,SB
20,2,9:11:22 AM,56.5,12.5,2,1.95,SB
20,2,9:11:29 AM,59.5,22.7,2,6.72,SB
20,2,9:11:30 AM,SnMis,Info:,4,0.74,SB
20,2,9:11:39 AM,65.4,13.6,2,9.89,SB
20,2,9:12:30 AM,69.3,17.1,2,50.7,SB
20,2,9:12:45 AM,52.1,15.1,2,14.63,SB
20,2,9:12:54 AM,68,14.2,2,9.57,SB
20,2,9:13:03 AM,69.3,13.5,2,8.45,SB
20,2,9:13:07 AM,65.4,12.2,2,4.24,SB
20,2,9:13:41 AM,57.4,13.8,2,33.75,SB
20,2,9:13:52 AM,69.3,12.8,2,11.36,SB
20,2,9:13:57 AM,67.9,15.4,2,5.18,SB
20,2,9:14:24 AM,66.5,10.5,2,27.07,SB
20,2,9:14:26 AM,72.3,16.6,2,1.37,SB
20,2,9:14:44 AM,57.4,11.8,2,18.47,SB
20,2,9:14:55 AM,53.7,68.3,4,11.11,SB
20,2,9:14:57 AM,52.1,14.6,2,2.05,SB
20,2,9:15:50 AM,61.6,19.4,2,52.18,SB
20,2,9:16:36 AM,66.5,13.5,2,46.55,SB
20,2,9:16:37 AM,66.5,14.1,2,0.88,SB
20,2,9:16:53 AM,61.6,41.1,4,16.46,SB
20,2,9:16:58 AM,57.4,16.8,2,4.33,SB
20,2,9:17:19 AM,64,13.3,2,20.93,SB
20,2,9:17:23 AM,65.4,14.5,2,4.13,SB
20,2,9:17:35 AM,65.3,13.6,2,11.78,SB
20,2,9:17:44 AM,59.5,19.3,2,9.03,SB
20,2,9:17:45 AM,59.5,11.1,2,1.84,SB
20,2,9:19:29 AM,64.2,13.9,2,104,SB
20,2,9:19:39 AM,66.6,12.8,2,9.08,SB
20,2,9:20:18 AM,65.3,14.7,2,39.07,SB
20,2,9:20:19 AM,66.5,14.4,2,1.25,SB
20,2,9:20:20 AM,64,12.4,2,0.95,SB
20,2,9:20:59 AM,64.1,13.6,2,39.54,SB
20,2,9:21:13 AM,66.6,14,2,13.22,SB
20,2,9:21:29 AM,62.7,12,2,16.84,SB
20,2,9:21:47 AM,68,13.1,2,17.98,SB
20,2,9:21:52 AM,68,15.5,2,4.42,SB
20,2,9:21:56 AM,66.5,17.6,2,4.42,SB
20,2,9:22:37 AM,66.5,61.4,4,41.15,SB
20,2,9:22:49 AM,67.9,12.6,2,11.72,SB
20,2,9:23:33 AM,66.5,60.3,4,43.68,SB
20,2,9:23:49 AM,64,13.2,2,15.73,SB
20,2,9:23:56 AM,68,14.4,2,7.68,SB
20,2,9:23:58 AM,65.4,14.4,2,1.44,SB
20,2,9:24:18 AM,66.6,17.6,2,19.96,SB
20,2,9:24:22 AM,65.2,15.4,2,4.5,SB
20,2,9:24:32 AM,61.6,25.6,4,9.83,SB
20,2,9:24:34 AM,61.6,13.1,2,2.15,SB
20,2,9:24:46 AM,65.3,15,2,11.65,SB
20,2,9:24:54 AM,64.2,14.3,2,8.4,SB
20,2,9:24:55 AM,66.6,13.7,2,1.21,SB
20,2,9:25:24 AM,59.5,14,2,28.36,SB
20,2,9:25:27 AM,58.3,17.7,2,3.11,SB
20,2,9:25:28 AM,57.5,14.7,2,1.15,SB
20,2,9:25:49 AM,61.7,14.3,2,20.99,SB
20,2,9:26:00 AM,62.8,17.5,2,11.49,SB
