Data File:,'13211516 EB 1 2383N.rdf'
Site Code:,'13211516 EB1'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'52'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11E'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
221,EB1,5/28/2015 7:41:11.253,2,583,2,54.85,34.14,34.28,0.86,8.44
222,EB1,5/28/2015 7:41:48.789,2,583,2,59.63,37.43,37.54,2.08,8.96
223,EB1,5/28/2015 7:41:52.062,2,600,5,60.27,3.17,3.27,-2.84,13.38
224,EB1,5/28/2015 7:42:51.426,2,583,2,69.67,59.21,59.36,-1.65,8.97
225,EB1,5/28/2015 7:43:23.352,3,605,8,55.30,31.84,31.93,0.52,14.53,28.82
226,EB1,5/28/2015 7:43:32.619,2,588,3,60.49,8.73,9.27,-0.84,11.52
227,EB1,5/28/2015 7:43:55.350,3,601,6,58.59,22.60,22.73,3.11,18.77,4.41
228,EB1,5/28/2015 7:44:37.444,2,588,3,59.84,41.83,42.09,-1.62,11.53
229,EB1,5/28/2015 7:45:31.157,2,600,5,60.49,53.58,53.71,0.00,14.84
230,EB1,5/28/2015 7:45:35.403,2,600,5,52.04,4.08,4.25,-0.42,14.54
231,EB1,5/28/2015 7:45:43.956,2,583,2,58.69,8.36,8.55,-0.00,7.45
232,EB1,5/28/2015 7:45:53.337,2,583,2,59.31,9.29,9.38,4.92,9.41
233,EB1,5/28/2015 7:46:34.793,2,583,2,65.84,41.35,41.46,-4.27,8.69
234,EB1,5/28/2015 7:46:39.783,2,600,5,69.82,4.90,4.99,-2.08,14.27
235,EB1,5/28/2015 7:47:37.867,3,601,6,69.82,57.94,58.08,7.58,9.84,4.21
236,EB1,5/28/2015 7:47:41.190,2,600,5,55.67,3.19,3.32,2.31,13.19
237,EB1,5/28/2015 7:47:47.009,2,583,2,58.59,5.66,5.82,0.94,9.36
238,EB1,5/28/2015 7:48:11.473,2,583,2,63.71,24.36,24.46,0.00,8.52
239,EB1,5/28/2015 7:48:33.531,2,583,2,61.95,21.97,22.06,-2.50,8.29
240,EB1,5/28/2015 7:49:54.084,2,583,2,63.35,80.46,80.55,1.28,8.70
241,EB1,5/28/2015 7:50:10.088,2,583,2,65.71,15.91,16.00,4.20,8.95
242,EB1,5/28/2015 7:51:09.872,2,588,3,56.32,59.69,59.78,-1.31,11.91
243,EB1,5/28/2015 7:51:34.264,2,588,3,56.71,24.25,24.39,-0.65,12.18
244,EB1,5/28/2015 7:52:03.568,2,588,3,56.71,29.16,29.30,1.59,10.10
245,EB1,5/28/2015 7:53:30.109,2,588,3,46.35,86.42,86.54,-0.75,11.57
246,EB1,5/28/2015 7:53:55.214,2,583,2,58.79,24.93,25.10,0.96,9.33
247,EB1,5/28/2015 7:53:57.400,2,583,2,58.49,2.08,2.19,1.96,8.98
248,EB1,5/28/2015 7:54:25.864,2,583,2,61.60,28.36,28.46,-0.00,9.01
249,EB1,5/28/2015 7:54:28.662,2,583,2,59.84,2.70,2.80,2.01,9.37
250,EB1,5/28/2015 7:54:38.968,2,583,2,59.53,10.20,10.31,0.00,8.58
251,EB1,5/28/2015 7:55:22.573,2,583,2,59.53,43.51,43.60,1.05,8.79
252,EB1,5/28/2015 7:57:00.323,2,600,5,66.23,97.65,97.75,1.96,13.07
253,EB1,5/28/2015 7:57:03.545,2,583,2,59.53,3.09,3.22,-6.52,9.73
254,EB1,5/28/2015 7:57:35.744,2,583,2,57.88,32.09,32.20,2.05,8.34
255,EB1,5/28/2015 7:58:27.157,2,583,2,64.32,51.31,51.41,-7.71,8.91
256,EB1,5/28/2015 7:58:47.627,2,583,2,68.53,20.38,20.47,-1.59,8.83
257,EB1,5/28/2015 7:59:35.502,4,608,8,41.48,47.79,47.88,-0.23,11.83,6.38,36.74
258,EB1,5/28/2015 7:59:35.895,3,593,4,34.41,0.00,0.39,-0.10,29.54,4.83
259,EB1,5/28/2015 8:00:28.765,2,583,2,63.83,52.19,52.87,-1.24,9.14
260,EB1,5/28/2015 8:01:19.481,2,588,3,59.53,50.62,50.72,0.80,11.62
261,EB1,5/28/2015 8:02:12.030,2,583,2,62.18,52.42,52.55,4.79,8.88
