  Data For Station: 43050050M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,Time,Lane,Speed,Axles,Length,A Bin,S Bin,L Bin,G Bin,H Bin,1_2,2_3,3_4,4_5,5_6,6_7,7_8,8_9,9_10,10_11,11_12,12_13,13 - 14,14 - 15,15 - 16,L1 Class,Mods,ID64,ID16,Samp,Change,L2 Class,Mods,ID64,ID16,Samp,Change,S.V.M.
,7/12/2014,17:29:07.50,1,56,2,5.4,1,8,2,1,1,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:29:15.76,1,52.5,2,11.8,3,10,2,5,5,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:29:24.67,1,51.3,2,9,2,12,2,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:29:29.47,1,49,2,11.6,3,10,2,5,5,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:29:48.32,1,48.1,2,8.6,2,10,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:00.30,1,56.6,2,9,2,10,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:03.47,1,57.2,2,9.3,2,10,2,2,2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:11.81,1,37.3,2,10.7,3,10,2,5,5,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:16.18,1,48.1,2,9.3,2,9,2,2,2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:29.28,1,59.2,2,9,2,9,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:32.74,1,61.1,2,12.9,3,10,2,2,2,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:50.05,1,54.6,2,8.9,2,9,2,2,2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:51.28,1,56,3,46,8,8,4,5,5,21.2,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:30:58.06,1,57.5,2,8.9,2,8,2,3,3,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:31:08.56,1,60.5,2,8.7,2,10,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:31:15.38,1,57.2,2,9.9,2,10,2,4,4,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:31:17.25,1,56.7,2,11.8,3,10,2,5,5,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:31:18.51,1,59.2,2,9,2,9,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:31:33.41,1,54.1,2,9.6,2,10,2,2,2,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:31:40.64,1,57.8,2,8.3,2,9,2,2,2,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:31:46.62,1,57.2,2,12.2,3,1,2,5,5,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:31:51.37,1,57.8,2,11.4,3,2,2,6,6,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:32:07.00,1,53.3,2,9.4,2,8,2,2,2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:32:17.71,1,54.1,2,8.5,2,9,2,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:32:25.48,1,55.5,2,11.4,3,10,2,5,5,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:32:35.99,1,56.9,2,9.6,2,8,2,2,2,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:32:38.57,1,57.2,2,8.6,2,9,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:32:42.61,1,56.9,2,9,2,9,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:33:08.95,1,27.3,2,10,3,8,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:33:19.78,1,56.7,2,12.5,3,8,2,7,7,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:33:42.83,1,52.8,2,8.9,2,9,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:33:53.10,1,50.6,3,26.8,3,9,3,4,4,11.8,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:33:54.23,1,51.3,2,12.4,3,9,2,2,2,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:34:14.12,1,38.3,2,10,3,9,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:34:45.03,1,54.9,2,10.2,3,8,2,7,7,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:35:07.21,1,53.8,2,8.8,2,9,2,6,6,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:35:09.11,1,54.9,2,8.7,2,10,2,7,7,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:35:47.86,1,55.7,2,9.5,2,10,2,2,2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:36:51.27,1,32,2,16.2,5,10,2,1,1,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:36:59.34,1,58.8,2,14.4,3,10,2,5,5,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:37:30.59,1,51.5,2,11.2,3,9,2,4,4,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:38:11.99,1,56.6,2,9.5,2,9,2,1,1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:38:13.68,1,55.7,2,9.1,2,9,2,1,1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:38:17.76,1,57,2,8.7,2,9,2,3,3,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:38:19.35,1,55.2,2,8.6,2,9,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:38:43.70,1,56.7,2,8.3,2,9,2,2,2,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:38:59.28,1,63.3,2,8.9,2,9,2,6,6,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:39:06.12,1,68.5,2,9.8,2,9,2,2,2,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:39:29.37,1,60.1,2,10.9,3,10,2,2,2,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:39:34.60,1,31.8,2,11.3,3,10,2,1,1,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:39:53.93,1,57,2,9.7,2,9,2,6,6,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:39:56.07,1,51,2,14,3,9,2,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:39:58.66,1,48.5,2,8.3,2,8,2,4,4,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:40:16.51,1,56.6,3,30.2,4,9,3,3,3,26.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:40:50.58,1,64.1,2,7.7,2,8,2,1,1,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:41:22.18,1,53.9,4,39,3,9,4,2,2,13.1,23.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:41:34.10,1,53.3,2,12.8,3,9,2,1,1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:41:35.59,1,53,2,11.7,3,8,2,1,1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:41:37.93,1,55.2,2,9.1,2,8,2,2,2,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:41:43.40,1,51.8,2,10.8,3,8,2,2,2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:42:03.11,1,53.6,2,8.6,2,9,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:42:18.31,1,51,2,9.6,2,9,2,1,1,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:42:27.47,1,57.5,2,10.2,3,8,2,1,1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:02.47,1,47.8,3,27.9,3,8,3,2,2,12,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:04.52,1,45.7,2,13,3,7,2,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:07.90,1,52.5,2,11.7,3,7,2,1,1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:14.48,1,57.8,2,8.6,2,7,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:29.04,1,55.7,2,9,2,7,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:32.63,1,53.6,2,9.4,2,8,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:34.86,1,54.6,2,8.7,2,9,2,5,5,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:36.63,1,54.9,2,9.4,2,8,2,2,2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:38.33,1,55.2,5,60.4,9,10,5,5,5,17,4.3,35.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:41.18,1,53.8,5,57.8,9,9,5,6,6,15.9,4.3,33.6,4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:43:59.83,1,48.2,2,8.9,2,9,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:44:02.38,1,52.3,2,9,2,8,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:45:09.52,1,53.6,2,9.3,2,9,2,7,7,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:45:15.20,1,55.5,2,8.6,2,9,2,7,7,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:45:19.07,1,55.7,2,10.7,3,10,2,3,3,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:45:31.75,1,44.2,2,9.4,2,8,2,5,5,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:45:33.32,1,41.4,2,10.1,3,8,2,7,7,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:45:38.56,1,23.7,2,9.4,2,8,2,6,6,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:46:11.40,1,58.8,4,35.2,3,7,4,2,2,12.2,19.6,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:46:33.38,1,51.8,2,8.9,2,8,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:46:36.54,1,51,2,9.9,2,8,2,3,3,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:46:51.23,1,56.9,2,8.8,2,9,2,1,1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:46:56.31,1,28.3,2,8.2,2,9,2,7,7,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:47:02.54,1,54.9,2,8.6,2,8,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:47:04.12,1,58.2,2,13.2,3,8,2,1,1,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:47:26.67,1,54.6,2,9,2,8,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:47:32.44,1,57.2,2,16.1,5,8,2,1,1,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:47:52.33,1,55.7,2,8.6,2,8,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:47:55.14,1,57.2,2,9.1,2,8,2,1,1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:48:21.06,1,50.1,3,47.6,8,8,5,2,2,23,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:48:28.14,1,56.6,2,8.7,2,8,2,4,4,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:48:29.91,1,53.8,2,9.9,2,9,2,1,1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:48:40.97,1,54.9,2,8.5,2,8,2,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:48:47.57,1,58.8,2,9.4,2,8,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:49:04.33,1,39,2,8.6,2,8,2,2,2,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:49:14.85,1,29.7,2,8.8,2,8,2,1,1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:49:22.79,1,44.3,2,9.4,2,9,2,6,6,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:49:24.35,1,48.7,2,9.4,2,8,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:49:27.64,1,50.6,2,9,2,8,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:49:32.77,1,60.4,2,10,3,10,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:49:57.35,1,54.1,2,8.9,2,9,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:50:31.42,1,53.6,2,12,3,9,2,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:50:32.97,1,52.8,2,9.9,2,10,2,2,2,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:50:38.72,1,56,2,13.2,3,8,2,3,3,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:50:52.77,1,52.5,2,9.9,2,8,2,1,1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:50:56.92,1,53.8,2,14,3,11,2,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:50:59.97,1,53.8,2,8.9,2,8,2,1,1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:51:04.31,1,55.2,5,59.1,9,8,5,1,1,18,4.4,32.7,4,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:51:07.94,1,56.4,2,9.4,2,8,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:51:19.83,1,60.1,2,9.4,2,9,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:51:49.35,1,61.1,2,8.5,2,9,2,5,5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:52:30.26,1,48.7,2,14,3,11,2,6,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:53:18.32,1,53.8,2,8.8,2,11,2,2,2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:53:20.73,1,54.9,2,9.2,2,11,2,2,2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:53:27.07,1,53.8,2,9.1,2,8,2,6,6,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:53:51.01,1,50.5,2,9.8,2,10,2,6,6,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:53:54.05,1,51.5,2,12.1,3,9,2,6,6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:53:55.61,1,48.7,2,9,2,9,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:54:17.68,1,55.2,2,8.5,2,9,2,1,1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:54:26.91,1,49.9,2,9.6,2,9,2,2,2,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:54:31.27,1,61.8,2,10.6,3,9,2,6,6,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:55:07.16,1,60.5,2,5.1,1,9,2,7,7,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:55:22.72,1,55.5,2,8.3,2,9,2,1,1,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:55:36.27,1,59.5,2,10.7,3,9,2,2,2,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:55:38.81,1,60.1,2,10.9,3,9,2,1,1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:55:43.37,1,57.2,2,8.6,2,9,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:56:19.40,1,56.4,2,10.9,3,9,2,1,1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:57:05.59,1,57.5,2,8.8,2,8,2,6,6,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:57:23.29,1,54.4,2,10.9,3,9,2,1,1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:57:29.68,1,25.7,2,8.8,2,8,2,2,2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:58:15.77,1,46,2,11.6,3,8,2,7,7,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:58:30.68,1,53,2,9.9,2,9,2,4,4,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:58:32.31,1,50.5,2,8.6,2,7,2,5,5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:58:38.89,1,28.6,2,9.6,2,7,2,1,1,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:59:16.90,1,56.7,2,8.6,2,8,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,17:59:41.54,1,58.8,2,8.6,2,9,2,1,1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:00:03.44,1,57.2,2,8.6,2,8,2,2,2,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:00:27.38,1,55.7,2,9.1,2,8,2,1,1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:01:47.58,1,61.5,2,12.9,3,8,2,1,1,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:02:02.84,1,58.5,2,8.7,2,8,2,5,5,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:02:10.16,1,57.2,2,8.7,2,8,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:02:26.57,1,56,2,10.2,3,8,2,1,1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:02:38.67,1,52.5,2,10.6,3,8,2,1,1,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:02:45.09,1,47.7,2,8.3,2,8,2,1,1,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:02:52.17,1,55.2,2,8.6,2,8,2,2,2,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:03:13.24,1,59.2,2,9.9,2,7,2,5,5,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:03:26.58,1,57.8,2,8.6,2,9,2,5,5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:03:30.87,1,57.8,2,10.1,3,10,2,6,6,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:04:11.93,1,58.8,2,8.9,2,10,2,4,4,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:05:11.19,1,50.6,2,12.2,3,10,2,2,2,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:05:13.37,1,51.5,2,9.6,2,10,2,2,2,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:05:15.68,1,52.8,2,10.8,3,9,2,6,6,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:06:55.99,1,54.1,4,29.4,3,7,3,5,5,11.8,14.9,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:07:04.03,1,54.4,2,9.4,2,7,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:07:05.79,1,56.7,2,9.9,2,7,2,1,1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:07:21.88,1,61.1,2,11.7,3,10,2,7,7,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:07:28.74,1,56.9,2,8.9,2,11,2,3,3,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:07:30.93,1,57.8,2,8.8,2,9,2,2,2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:08:18.43,1,60.5,2,9.3,2,9,2,4,4,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:08:39.90,1,56.4,2,9.9,2,10,2,2,2,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:08:41.27,1,56,2,8.9,2,8,2,2,2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:08:43.71,1,52.8,2,11.6,3,9,2,3,3,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:08:50.35,1,34.9,2,9.4,2,9,2,4,4,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:08:54.12,1,54.9,2,8.8,2,10,2,3,3,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:08:55.82,1,58.8,2,9.5,2,10,2,1,1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:09:29.46,1,50.1,2,9.3,2,10,2,6,6,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:09:31.91,1,51.3,2,9.3,2,9,2,1,1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:09:33.46,1,51.8,2,9.4,2,10,2,3,3,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:09:38.17,1,55.5,2,8.7,2,9,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:10:08.71,1,57.8,2,11.5,3,9,2,2,2,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:10:23.24,1,36.9,2,8.9,2,8,2,4,4,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:11:22.88,1,53.3,2,8.8,2,8,2,7,7,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:11:36.78,1,55.7,2,8.7,2,8,2,1,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:11:47.17,1,54.6,2,11.9,3,9,2,6,6,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:12:09.85,1,54.6,3,26.2,3,8,3,2,2,12,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:12:11.19,1,55.5,2,8.8,2,8,2,5,5,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:12:13.32,1,54.1,2,9,2,8,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:12:35.41,1,56,2,10.8,3,9,2,5,5,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:12:44.91,1,60.5,2,9.6,2,8,2,1,1,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:13:47.63,1,59.5,2,9.7,2,10,2,2,2,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:13:51.98,1,58.2,2,5,1,9,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:14:44.65,1,51,2,8.7,2,10,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:14:56.59,1,60.1,2,13.5,3,9,2,2,2,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:14:59.15,1,56.9,2,21.5,4,9,3,2,2,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:15:32.04,1,56,2,9.4,2,10,2,2,2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:15:46.91,1,53.1,2,9.7,2,9,2,2,2,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:15:54.52,1,54.9,2,12.9,3,8,2,6,6,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:16:22.39,1,54.1,2,8.7,2,8,2,2,2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:16:24.09,1,52,2,12.8,3,8,2,2,2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:16:48.50,1,46,2,10,3,8,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:17:01.88,1,57.5,2,8.7,2,1,2,6,6,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:18:17.44,1,51.3,2,9.5,2,6,2,1,1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:18:24.34,1,59.1,2,10,3,10,2,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:18:38.08,1,49.8,2,8.9,2,9,2,5,5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:18:48.02,1,28.8,2,9.4,2,9,2,1,1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:18:53.63,1,43.8,2,8.9,2,10,2,3,3,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/12/2014,18:18:55.41,1,49.8,2,9.3,2,9,2,5,5,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
