Data File:,'13211513 EB 1 2363.rdf'
Site Code:,'13211513 EB1'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'52'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11B'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
213,EB1,5/28/2015 7:34:50.905,2,583,2,54.23,2.09,2.23,0.00,9.15
214,EB1,5/28/2015 7:35:47.668,2,583,2,59.42,56.65,56.76,-6.08,8.92
215,EB1,5/28/2015 7:36:46.782,2,583,2,56.42,59.01,59.11,5.72,8.38
216,EB1,5/28/2015 7:38:48.695,2,583,2,56.42,121.81,121.91,5.29,9.05
217,EB1,5/28/2015 7:39:28.189,2,583,2,58.18,39.39,39.49,0.00,7.87
218,EB1,5/28/2015 7:39:50.932,2,583,2,58.79,22.65,22.74,0.00,9.16
219,EB1,5/28/2015 7:39:58.027,2,583,2,59.42,6.99,7.09,6.04,9.27
220,EB1,5/28/2015 7:40:07.425,2,600,5,62.76,9.29,9.40,0.00,12.74
221,EB1,5/28/2015 7:40:38.148,2,583,2,58.18,30.58,30.72,-6.04,8.42
222,EB1,5/28/2015 7:41:16.849,2,583,2,57.58,38.60,38.70,5.71,8.92
223,EB1,5/28/2015 7:41:19.020,2,600,5,60.06,2.07,2.17,-4.29,13.06
224,EB1,5/28/2015 7:42:22.936,2,583,2,74.47,63.77,63.92,-23.58,8.84
225,EB1,5/28/2015 7:42:50.478,2,600,5,60.06,27.46,27.54,0.00,14.26
226,EB1,5/28/2015 7:43:01.861,2,588,3,64.20,11.22,11.38,6.20,11.41
227,EB1,5/28/2015 7:43:24.405,3,601,6,59.42,22.42,22.54,-2.38,18.32,4.54
228,EB1,5/28/2015 7:44:05.710,2,588,3,58.18,41.04,41.30,4.66,11.28
229,EB1,5/28/2015 7:44:59.946,2,600,5,57.58,54.10,54.24,0.00,14.54
230,EB1,5/28/2015 7:45:01.716,2,600,5,58.18,1.60,1.77,-3.57,14.27
231,EB1,5/28/2015 7:45:04.196,2,583,2,59.42,2.31,2.48,-0.00,8.30
232,EB1,5/28/2015 7:45:11.652,2,583,2,56.99,7.36,7.46,0.00,7.59
233,EB1,5/28/2015 7:45:22.447,2,583,2,62.76,10.70,10.80,7.03,9.39
234,EB1,5/28/2015 7:46:04.691,2,583,2,61.38,42.14,42.24,0.00,8.64
235,EB1,5/28/2015 7:46:12.310,2,600,5,67.29,7.52,7.62,-5.65,13.90
236,EB1,5/28/2015 7:47:07.287,2,600,5,54.23,54.84,54.98,3.28,12.97
237,EB1,5/28/2015 7:47:10.281,2,583,2,64.20,2.83,2.99,-6.89,9.91
238,EB1,5/28/2015 7:47:14.766,2,583,2,58.79,4.38,4.49,0.00,9.28
239,EB1,5/28/2015 7:47:41.493,2,583,2,62.06,26.62,26.73,7.41,8.61
240,EB1,5/28/2015 7:48:02.744,2,583,2,60.06,21.16,21.25,-6.79,8.25
241,EB1,5/28/2015 7:49:25.318,2,583,2,65.71,82.48,82.57,0.00,8.75
242,EB1,5/28/2015 7:49:42.276,2,583,2,66.49,16.87,16.96,0.00,8.86
243,EB1,5/28/2015 7:50:38.900,2,588,3,66.49,56.53,56.62,-12.80,11.65
244,EB1,5/28/2015 7:51:02.485,2,588,3,58.18,23.47,23.59,4.44,11.84
245,EB1,5/28/2015 7:51:30.721,2,588,3,59.42,28.10,28.24,17.31,10.02
246,EB1,5/28/2015 7:52:53.832,2,588,3,55.85,83.00,83.11,0.00,11.40
247,EB1,5/28/2015 7:53:24.102,2,583,2,62.06,30.13,30.27,0.00,9.27
248,EB1,5/28/2015 7:53:26.187,2,583,2,62.06,1.98,2.08,-0.00,9.00
249,EB1,5/28/2015 7:53:56.808,2,583,2,62.06,30.52,30.62,0.00,9.40
250,EB1,5/28/2015 7:53:57.770,2,583,2,64.20,0.86,0.96,15.99,9.00
251,EB1,5/28/2015 7:54:06.313,2,583,2,55.85,8.45,8.54,5.33,8.71
252,EB1,5/28/2015 7:54:52.101,2,583,2,64.20,45.68,45.79,16.24,8.86
253,EB1,5/28/2015 7:56:31.453,2,583,2,57.58,99.26,99.35,10.75,9.63
254,EB1,5/28/2015 7:56:32.334,2,600,5,61.38,0.77,0.88,4.81,12.83
255,EB1,5/28/2015 7:57:04.605,2,583,2,61.38,32.13,32.27,-7.09,8.43
256,EB1,5/28/2015 7:57:57.391,2,583,2,62.76,52.69,52.79,-7.24,8.82
257,EB1,5/28/2015 7:58:20.840,2,583,2,71.61,23.35,23.45,0.00,8.92
258,EB1,5/28/2015 7:59:00.427,3,601,6,62.76,39.50,39.59,15.27,11.73,6.42
259,EB1,5/28/2015 7:59:00.665,2,592,4,62.06,0.04,0.24,-6.74,34.91
260,EB1,5/28/2015 7:59:58.704,2,583,2,64.20,57.65,58.04,0.00,9.17
261,EB1,5/28/2015 8:00:47.165,2,588,3,58.18,48.36,48.46,-4.49,11.35
262,EB1,5/28/2015 8:01:41.069,2,583,2,60.06,53.77,53.90,6.48,8.92
263,EB1,5/28/2015 8:02:10.419,2,588,3,64.20,29.25,29.35,-6.32,10.80
264,EB1,5/28/2015 8:02:52.842,2,583,2,53.19,42.31,42.42,-13.68,8.31
265,EB1,5/28/2015 8:02:54.310,2,588,3,58.79,1.36,1.47,-4.56,11.53
266,EB1,5/28/2015 8:03:00.219,2,583,2,63.47,5.78,5.91,15.38,9.04
267,EB1,5/28/2015 8:03:40.866,2,583,2,63.47,40.55,40.65,7.94,8.61
268,EB1,5/28/2015 8:04:07.766,2,583,2,64.95,26.81,26.90,0.00,9.84
269,EB1,5/28/2015 8:04:09.279,2,583,2,63.47,1.41,1.51,8.70,7.85
270,EB1,5/28/2015 8:05:43.218,2,600,5,60.06,93.85,93.94,0.00,12.84
271,EB1,5/28/2015 8:06:05.011,2,583,2,62.06,21.65,21.79,-7.03,8.78
