Data File:,'13211513 WB EB 2 2401N.rdf'
Site Code:,'13211513 WB EB2'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11B'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
147,WB,5/28/2015 6:23:30.909,2,583,2,60.17,46.04,46.13,-8.49,8.79
148,WB,5/28/2015 6:23:32.662,2,583,2,60.82,1.65,1.75,-8.49,9.08
149,WB,5/28/2015 6:23:39.249,2,588,3,62.88,6.49,6.59,6.68,11.63
150,WB,5/28/2015 6:23:47.343,2,583,2,67.16,7.97,8.09,-11.23,9.22
151,WB,5/28/2015 6:24:22.268,2,583,2,62.64,34.83,34.93,2.58,8.39
152,WB,5/28/2015 6:24:24.445,2,583,2,61.72,2.08,2.18,-11.32,8.85
153,WB,5/28/2015 6:25:13.353,2,583,2,66.49,48.81,48.91,-8.45,8.97
154,WB,5/28/2015 6:26:22.496,2,583,2,64.95,69.05,69.14,-18.42,8.75
155,WB,5/28/2015 6:26:23.764,2,583,2,64.20,1.18,1.27,-6.56,8.70
156,WB,5/28/2015 6:26:59.694,2,588,3,63.59,35.84,35.93,1.03,10.92
157,WB,5/28/2015 6:27:19.911,2,600,5,67.03,20.10,20.22,-1.00,13.18
158,WB,5/28/2015 6:27:52.583,2,583,2,63.59,32.54,32.67,-11.04,8.95
159,WB,5/28/2015 6:28:31.456,3,601,6,59.00,38.78,38.87,-0.89,15.41,4.78
160,WB,5/28/2015 6:28:42.646,2,583,2,58.38,10.96,11.19,-11.41,8.16
161,WB,5/28/2015 6:28:44.758,2,583,2,57.68,2.02,2.11,-8.41,8.79
162,WB,5/28/2015 6:28:47.050,2,583,2,62.29,2.19,2.29,-11.37,8.17
163,WB,5/28/2015 6:30:02.725,2,583,2,58.28,75.59,75.68,-9.12,9.26
164,WB,5/28/2015 6:30:51.955,2,588,3,60.93,49.12,49.23,-1.77,11.14
165,WB,5/28/2015 6:30:58.757,2,583,2,53.36,6.68,6.80,-7.47,8.69
166,WB,5/28/2015 6:31:08.847,2,583,2,59.00,9.98,10.09,-2.31,7.74
167,WB,5/28/2015 6:31:10.851,2,588,3,58.49,1.91,2.00,-2.26,11.51
168,WB,5/28/2015 6:31:12.078,2,583,2,56.42,1.09,1.23,0.81,9.78
169,WB,5/28/2015 6:31:14.069,2,588,3,59.42,1.87,1.99,0.80,11.56
170,EB2,5/28/2015 6:31:21.346,2,583,2,68.67,471.79,471.89,-7.93,8.80
171,WB,5/28/2015 6:32:45.762,2,588,3,59.00,91.56,91.69,-1.60,11.20
172,WB,5/28/2015 6:32:47.230,2,583,2,59.42,1.34,1.47,-7.29,9.87
173,WB,5/28/2015 6:33:03.682,2,583,2,63.47,16.34,16.45,-1.25,8.91
174,EB2,5/28/2015 6:33:04.179,2,583,2,62.64,102.75,102.83,-11.00,8.58
175,EB2,5/28/2015 6:33:05.541,2,583,2,64.20,1.27,1.36,-9.24,9.80
176,EB2,5/28/2015 6:33:33.663,2,592,4,65.33,28.02,28.12,1.15,21.29
177,WB,5/28/2015 6:33:48.189,2,600,5,59.21,44.41,44.51,-2.19,12.32
178,WB,5/28/2015 6:34:29.674,2,588,3,63.71,41.34,41.48,-4.17,10.74
179,WB,5/28/2015 6:35:01.526,4,612,8,62.41,31.74,31.85,3.55,19.64,19.08,4.80
180,WB,5/28/2015 6:35:02.352,2,581,1,64.57,0.35,0.83,-19.45,5.31
181,WB,5/28/2015 6:35:17.851,2,600,5,58.18,15.44,15.50,-1.98,12.96
182,WB,5/28/2015 6:35:23.268,2,583,2,60.27,5.26,5.42,-4.85,9.74
183,WB,5/28/2015 6:35:24.350,2,583,2,58.49,0.97,1.08,-7.24,9.47
184,EB2,5/28/2015 6:35:41.170,2,600,5,61.72,127.29,127.51,-2.11,14.47
185,WB,5/28/2015 6:36:49.479,2,583,2,61.15,85.02,85.13,-10.96,8.89
186,WB,5/28/2015 6:37:11.107,2,583,2,60.60,21.53,21.63,-8.68,8.79
187,WB,5/28/2015 6:37:13.852,2,583,2,59.00,2.65,2.75,-6.83,7.78
188,WB,5/28/2015 6:37:15.074,2,588,3,58.59,1.13,1.22,-1.65,10.64
189,WB,5/28/2015 6:37:17.415,2,588,3,62.52,2.22,2.34,2.77,11.69
190,WB,5/28/2015 6:37:27.533,2,588,3,67.16,9.99,10.12,-1.20,11.03
191,WB,5/28/2015 6:37:32.178,2,588,3,69.82,4.53,4.65,2.59,11.59
192,EB2,5/28/2015 6:38:31.164,2,583,2,63.47,169.83,169.99,-8.53,9.00
193,WB,5/28/2015 6:39:06.308,2,583,2,60.49,94.02,94.13,-8.33,9.11
194,WB,5/28/2015 6:39:49.566,2,600,5,63.83,43.16,43.26,2.63,13.12
195,WB,5/28/2015 6:39:50.914,2,583,2,64.95,1.21,1.35,-18.35,8.79
196,EB2,5/28/2015 6:40:01.452,2,600,5,62.06,90.19,90.29,0.61,17.13
